Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
COMMONWEALTH TOWERS,"960,000",462.85,"2,074",May-23,COMMONWEALTH AVENUE,Resale,Strata,43,"22,326",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
CORALS AT KEPPEL BAY,"2,600,000","1,388.56","1,872",May-23,KEPPEL BAY DRIVE,Resale,Strata,129,"20,155",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"1,725,000",979.52,"1,761",May-23,KEPPEL BAY VIEW,Resale,Strata,91,"18,956",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
CENTRAL GREEN CONDOMINIUM,"1,950,000","1,291.68","1,510",May-23,JALAN MEMBINA,Resale,Strata,120,"16,250",-,Condominium,1,99 yrs lease commencing from 1992,03,Rest of Central Region,01 to 05
ARTRA,"2,380,000","1,227.1","1,940",May-23,ALEXANDRA VIEW,Sub Sale,Strata,114,"20,877",-,Apartment,1,99 yrs lease commencing from 2016,03,Rest of Central Region,06 to 10
THE LANDMARK,"2,918,678","1,140.98","2,558",May-23,CHIN SWEE ROAD,New Sale,Strata,106,"27,535",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
CAPE ROYALE,"5,726,000","2,529.54","2,264",May-23,COVE WAY,Resale,Strata,235,"24,366",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
STIRLING RESIDENCES,"1,620,000",688.9,"2,352",May-23,STIRLING ROAD,Resale,Strata,64,"25,313",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
THE ANCHORAGE,"3,138,000","1,829.88","1,715",May-23,ALEXANDRA ROAD,Resale,Strata,170,"18,459",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
THE ANCHORAGE,"2,610,000","1,420.85","1,837",May-23,ALEXANDRA ROAD,Resale,Strata,132,"19,773",-,Condominium,1,Freehold,03,Rest of Central Region,11 to 15
THE PEARL @ MOUNT FABER,"1,632,888","1,173.28","1,392",May-23,MOUNT FABER ROAD,Resale,Strata,109,"14,981",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,01 to 05
THE LANDMARK,"2,867,520","1,140.98","2,513",May-23,CHIN SWEE ROAD,New Sale,Strata,106,"27,052",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,708,888","1,076.4","2,517",May-23,CHIN SWEE ROAD,New Sale,Strata,100,"27,089",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"3,077,395","1,140.98","2,697",May-23,CHIN SWEE ROAD,New Sale,Strata,106,"29,032",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,388,535",516.67,"2,687",May-23,CHIN SWEE ROAD,New Sale,Strata,48,"28,928",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
QUEENS PEAK,"1,530,000",775.01,"1,974",May-23,DUNDEE ROAD,Resale,Strata,72,"21,250",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
THE INTERLACE,"1,720,000","1,076.4","1,598",May-23,DEPOT ROAD,Resale,Strata,100,"17,200",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
STIRLING RESIDENCES,"1,688,000",678.13,"2,489",May-23,STIRLING ROAD,Resale,Strata,63,"26,794",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
CAPE ROYALE,"4,199,000","1,905.23","2,204",May-23,COVE WAY,Resale,Strata,177,"23,723",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,01 to 05
STIRLING RESIDENCES,"2,040,000",882.65,"2,311",May-23,STIRLING ROAD,Resale,Strata,82,"24,878",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
COMMONWEALTH TOWERS,"2,248,000","1,033.34","2,175",May-23,COMMONWEALTH AVENUE,Resale,Strata,96,"23,417",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,26 to 30
TANGLIN VIEW,"1,900,000","1,162.51","1,634",May-23,PRINCE CHARLES CRESCENT,Resale,Strata,108,"17,593",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,11 to 15
THE LANDMARK,"1,375,600",516.67,"2,662",May-23,CHIN SWEE ROAD,New Sale,Strata,48,"28,658",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
THE LANDMARK,"1,388,534",495.14,"2,804",May-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,186",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
REFLECTIONS AT KEPPEL BAY,"1,820,000","1,054.87","1,725",May-23,KEPPEL BAY VIEW,Resale,Strata,98,"18,571",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,16 to 20
ECHELON,"1,938,000","1,001.05","1,936",May-23,ALEXANDRA VIEW,Resale,Strata,93,"20,839",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"960,000",505.91,"1,898",May-23,PRINCE CHARLES CRESCENT,Resale,Strata,47,"20,426",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
THE INTERLACE,"2,935,000","2,066.69","1,420",May-23,DEPOT ROAD,Resale,Strata,192,"15,286",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,600,000",871.88,"1,835",May-23,KEPPEL BAY DRIVE,Resale,Strata,81,"19,753",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
ONE PEARL BANK,"2,036,000",699.66,"2,910",May-23,PEARL BANK,New Sale,Strata,65,"31,323",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
CARIBBEAN AT KEPPEL BAY,"3,000,000","1,646.89","1,822",May-23,KEPPEL BAY DRIVE,Resale,Strata,153,"19,608",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CARIBBEAN AT KEPPEL BAY,"1,680,000",893.41,"1,880",May-23,KEPPEL BAY DRIVE,Resale,Strata,83,"20,241",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
ECHELON,"1,680,000",731.95,"2,295",May-23,ALEXANDRA VIEW,Resale,Strata,68,"24,706",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
ECHELON,"2,038,888","1,001.05","2,037",May-23,ALEXANDRA VIEW,Resale,Strata,93,"21,924",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
CORALS AT KEPPEL BAY,"9,600,000","3,444.48","2,787",May-23,KEPPEL BAY DRIVE,Resale,Strata,320,"30,000",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
SKYLINE RESIDENCES,"2,750,000","1,291.68","2,129",May-23,TELOK BLANGAH ROAD,Resale,Strata,120,"22,917",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
CORALS AT KEPPEL BAY,"11,600,000","4,854.56","2,390",May-23,KEPPEL BAY DRIVE,Resale,Strata,451,"25,721",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"945,000",484.38,"1,951",May-23,PRINCE CHARLES CRESCENT,Resale,Strata,45,"21,000",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,800,000","2,357.32","1,612",May-23,KEPPEL BAY VIEW,Resale,Strata,219,"17,352",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,26 to 30
TWIN REGENCY,"2,495,000","1,216.33","2,051",May-23,KIM TIAN ROAD,Resale,Strata,113,"22,080",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
PRINCIPAL GARDEN,"950,000",495.14,"1,919",May-23,PRINCE CHARLES CRESCENT,Resale,Strata,46,"20,652",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
TANGLIN VIEW,"3,700,000","2,120.51","1,745",May-23,PRINCE CHARLES CRESCENT,Resale,Strata,197,"18,782",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,16 to 20
THE LANDMARK,"1,959,725",753.48,"2,601",May-23,CHIN SWEE ROAD,New Sale,Strata,70,"27,996",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
RIVIERE,"1,788,000",559.73,"3,131",Apr-23,JIAK KIM STREET,New Sale,Strata,52,"33,697","1,752,240",Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,404,888",495.14,"2,837",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,541",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"1,379,400",516.67,"2,670",Apr-23,CHIN SWEE ROAD,New Sale,Strata,48,"28,738",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,26 to 30
THE LANDMARK,"1,973,030",753.48,"2,619",Apr-23,CHIN SWEE ROAD,New Sale,Strata,70,"28,186",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"2,652,888","1,076.4","2,465",Apr-23,CHIN SWEE ROAD,New Sale,Strata,100,"26,529",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
SEASCAPE,"5,500,000","3,379.9","1,627",Apr-23,COVE WAY,Resale,Strata,314,"17,516",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,06 to 10
CAPE ROYALE,"5,521,000","2,529.54","2,183",Apr-23,COVE WAY,Resale,Strata,235,"23,494",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,01 to 05
MERAPRIME,"1,600,000",839.59,"1,906",Apr-23,JALAN BUKIT HO SWEE,Resale,Strata,78,"20,513",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"935,000",495.14,"1,888",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,46,"20,326",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
THE LANDMARK,"1,400,888",495.14,"2,829",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,454",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,520,000",688.9,"2,206",Apr-23,STIRLING ROAD,Resale,Strata,64,"23,750",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"2,850,000","1,237.86","2,302",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,115,"24,783",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
TANGLIN VIEW,"2,100,000","1,248.62","1,682",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,116,"18,103",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,11 to 15
ASCENTIA SKY,"1,748,000","1,011.82","1,728",Apr-23,ALEXANDRA VIEW,Resale,Strata,94,"18,596",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,06 to 10
MARGARET VILLE,"1,370,000",656.6,"2,086",Apr-23,MARGARET DRIVE,Resale,Strata,61,"22,459",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
SEASCAPE,"4,510,500","2,163.56","2,085",Apr-23,COVE WAY,Resale,Strata,201,"22,440",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
PRINCIPAL GARDEN,"952,000",495.14,"1,923",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,46,"20,696",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"1,670,000",893.41,"1,869",Apr-23,KEPPEL BAY DRIVE,Resale,Strata,83,"20,120",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE ANCHORAGE,"2,470,000","1,420.85","1,738",Apr-23,ALEXANDRA ROAD,Resale,Strata,132,"18,712",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"2,150,000","1,399.32","1,536",Apr-23,ALEXANDRA VIEW,Resale,Strata,130,"16,538",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,11 to 15
ONE PEARL BANK,"3,173,000","1,151.75","2,755",Apr-23,PEARL BANK,New Sale,Strata,107,"29,654",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
TANGLIN VIEW,"1,935,000","1,140.98","1,696",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,106,"18,255",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,11 to 15
COMMONWEALTH TOWERS,"958,000",473.62,"2,023",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,44,"21,773",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
SEASCAPE,"4,639,800","2,163.56","2,145",Apr-23,COVE WAY,Resale,Strata,201,"23,084",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE LANDMARK,"2,798,888","1,140.98","2,453",Apr-23,CHIN SWEE ROAD,New Sale,Strata,106,"26,405",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
THE LANDMARK,"1,383,780",516.67,"2,678",Apr-23,CHIN SWEE ROAD,New Sale,Strata,48,"28,829",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,335,312",495.14,"2,697",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"29,029",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
RIVIERE,"3,298,000","1,173.28","2,811",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,257",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"2,010,000",893.41,"2,250",Apr-23,STIRLING ROAD,Resale,Strata,83,"24,217",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
RIVIERE,"1,828,000",559.73,"3,266",Apr-23,JIAK KIM STREET,New Sale,Strata,52,"35,154",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
HIGHLINE RESIDENCES,"2,430,000","1,087.16","2,235",Apr-23,KIM TIAN ROAD,Resale,Strata,101,"24,059",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
TWIN REGENCY,"2,900,000","1,442.38","2,011",Apr-23,KIM TIAN ROAD,Resale,Strata,134,"21,642",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"7,900,000","2,938.57","2,688",Apr-23,KEPPEL BAY VIEW,Resale,Strata,273,"28,938",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
CAPE ROYALE,"5,717,000","2,508.01","2,279",Apr-23,COVE WAY,Resale,Strata,233,"24,536",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
THE FORESTA @ MOUNT FABER,"1,430,000",861.12,"1,661",Apr-23,WISHART ROAD,Resale,Strata,80,"17,875",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
CORALS AT KEPPEL BAY,"6,985,000","2,594.12","2,693",Apr-23,KEPPEL BAY DRIVE,Resale,Strata,241,"28,983",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,820,000","1,076.4","1,691",Apr-23,KEPPEL BAY VIEW,Resale,Strata,100,"18,200",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
ONE PEARL BANK,"3,142,000","1,184.04","2,654",Apr-23,PEARL BANK,New Sale,Strata,110,"28,564",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
RIVIERE,"3,510,000","1,140.98","3,076",Apr-23,JIAK KIM STREET,New Sale,Strata,106,"33,113",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
STIRLING RESIDENCES,"2,045,000",882.65,"2,317",Apr-23,STIRLING ROAD,Resale,Strata,82,"24,939",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
MARGARET VILLE,"1,152,000",527.44,"2,184",Apr-23,MARGARET DRIVE,Resale,Strata,49,"23,510",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
STIRLING RESIDENCES,"1,450,000",624.31,"2,323",Apr-23,STIRLING ROAD,Resale,Strata,58,"25,000",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
ONE PEARL BANK,"3,119,000","1,184.04","2,634",Apr-23,PEARL BANK,New Sale,Strata,110,"28,355",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
RIVIERE,"3,298,000","1,173.28","2,811",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,257",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,871,338",678.13,"2,760",Apr-23,CHIN SWEE ROAD,New Sale,Strata,63,"29,704",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
SKYLINE RESIDENCES,"2,700,000","1,291.68","2,090",Apr-23,TELOK BLANGAH ROAD,Resale,Strata,120,"22,500",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
THE INTERLACE,"3,200,000","1,937.52","1,652",Apr-23,DEPOT ROAD,Resale,Strata,180,"17,778",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
CORALS AT KEPPEL BAY,"7,056,000","2,647.94","2,665",Apr-23,KEPPEL BAY DRIVE,Resale,Strata,246,"28,683",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
ONE PEARL BANK,"2,980,000","1,184.04","2,517",Apr-23,PEARL BANK,New Sale,Strata,110,"27,091",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,16 to 20
RIVIERE,"3,368,000","1,173.28","2,871",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,899",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,36 to 40
THE LANDMARK,"1,396,888",495.14,"2,821",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,367",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,770,000",731.95,"2,418",Apr-23,SILAT AVENUE,Sub Sale,Strata,68,"26,029",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
PRINCIPAL GARDEN,"1,600,000",764.24,"2,094",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,71,"22,535",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,01 to 05
RIVIERE,"3,298,000","1,173.28","2,811",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,257",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"2,946,760","1,076.4","2,738",Apr-23,HARBOURFRONT AVENUE,New Sale,Strata,100,"29,468",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
THE LANDMARK,"1,392,888",495.14,"2,813",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,280",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
THE LANDMARK,"1,331,000",495.14,"2,688",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"28,935",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,335,312",495.14,"2,697",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"29,029",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE REEF AT KING'S DOCK,"3,657,080","1,345.5","2,718",Apr-23,HARBOURFRONT AVENUE,New Sale,Strata,125,"29,257",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
COMMONWEALTH TOWERS,"928,000",462.85,"2,005",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,581",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,06 to 10
REFLECTIONS AT KEPPEL BAY,"2,010,000","1,151.75","1,745",Apr-23,KEPPEL BAY VIEW,Resale,Strata,107,"18,785",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
RIVER PLACE,"2,300,000","1,894.46","1,214",Apr-23,HAVELOCK ROAD,Resale,Strata,176,"13,068",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,06 to 10
COMMONWEALTH TOWERS,"945,000",462.85,"2,042",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,977",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
QUEENS,"1,808,000","1,194.8","1,513",Apr-23,STIRLING ROAD,Resale,Strata,111,"16,288",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,16 to 20
QUEENS,"1,860,000","1,184.04","1,571",Apr-23,STIRLING ROAD,Resale,Strata,110,"16,909",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,31 to 35
ASCENTIA SKY,"2,650,000","1,474.67","1,797",Apr-23,ALEXANDRA VIEW,Resale,Strata,137,"19,343",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,41 to 45
STIRLING RESIDENCES,"2,190,000",979.52,"2,236",Apr-23,STIRLING ROAD,Resale,Strata,91,"24,066",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,16 to 20
THE REEF AT KING'S DOCK,"3,286,240","1,216.33","2,702",Apr-23,HARBOURFRONT AVENUE,New Sale,Strata,113,"29,082",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,06 to 10
AVENUE SOUTH RESIDENCE,"1,658,000",688.9,"2,407",Apr-23,SILAT AVENUE,Sub Sale,Strata,64,"25,906",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,892,400",764.24,"2,476",Apr-23,CHIN SWEE ROAD,New Sale,Strata,71,"26,654",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
ALEX RESIDENCES,"1,370,000",678.13,"2,020",Apr-23,ALEXANDRA VIEW,Resale,Strata,63,"21,746",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
MARINA COLLECTION,"7,000,000","3,788.93","1,847",Apr-23,COVE DRIVE,Resale,Strata,352,"19,886",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
THE METROPOLITAN CONDOMINIUM,"2,800,000","1,733","1,616",Apr-23,ALEXANDRA VIEW,Resale,Strata,161,"17,391",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,16 to 20
THE LANDMARK,"2,689,888","1,076.4","2,499",Apr-23,CHIN SWEE ROAD,New Sale,Strata,100,"26,899",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"3,200,000","1,614.6","1,982",Apr-23,KEPPEL BAY VIEW,Resale,Strata,150,"21,333",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
QUEENS PEAK,"1,800,000",947.23,"1,900",Apr-23,DUNDEE ROAD,Resale,Strata,88,"20,455",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
RIVIERE,"3,465,000","1,140.98","3,037",Apr-23,JIAK KIM STREET,New Sale,Strata,106,"32,689",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
RIVIERE,"5,235,000","1,711.48","3,059",Apr-23,JIAK KIM STREET,New Sale,Strata,159,"32,925",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,331,510",495.14,"2,689",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"28,946",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,31 to 35
THE LANDMARK,"1,388,888",495.14,"2,805",Apr-23,CHIN SWEE ROAD,New Sale,Strata,46,"30,193",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
QUEENS PEAK,"1,020,000",495.14,"2,060",Apr-23,DUNDEE ROAD,Resale,Strata,46,"22,174",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
CAPE ROYALE,"4,300,000","1,905.23","2,257",Apr-23,COVE WAY,Resale,Strata,177,"24,294",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
ECHELON,"1,700,000",731.95,"2,323",Apr-23,ALEXANDRA VIEW,Resale,Strata,68,"25,000",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
THE ANCHORAGE,"3,128,000","1,829.88","1,709",Apr-23,ALEXANDRA ROAD,Resale,Strata,170,"18,400",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
RIVIERE,"3,298,000","1,173.28","2,811",Apr-23,JIAK KIM STREET,New Sale,Strata,109,"30,257",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
TANGLIN VIEW,"1,930,000","1,377.79","1,401",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,128,"15,078",-,Condominium,1,99 yrs lease commencing from 1997,03,Rest of Central Region,01 to 05
ECHELON,"1,710,000",731.95,"2,336",Apr-23,ALEXANDRA VIEW,Resale,Strata,68,"25,147",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,36 to 40
PRINCIPAL GARDEN,"2,670,000","1,194.8","2,235",Apr-23,PRINCE CHARLES CRESCENT,Resale,Strata,111,"24,054",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,16 to 20
QUEENS,"1,880,000","1,194.8","1,573",Apr-23,STIRLING ROAD,Resale,Strata,111,"16,937",-,Condominium,1,99 yrs lease commencing from 1998,03,Rest of Central Region,36 to 40
COMMONWEALTH TOWERS,"950,000",462.85,"2,052",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"22,093",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,21 to 25
COMMONWEALTH TOWERS,"945,000",462.85,"2,042",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,43,"21,977",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,41 to 45
REFLECTIONS AT KEPPEL BAY,"3,008,888","1,614.6","1,864",Apr-23,KEPPEL BAY VIEW,Resale,Strata,150,"20,059",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
RIVER PLACE,"1,700,000","1,054.87","1,612",Apr-23,HAVELOCK ROAD,Resale,Strata,98,"17,347",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
