Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
WOODHAVEN,"1,400,888","1,173.28","1,194",Sep-24,WOODGROVE AVENUE,Resale,Strata,109,"12,852",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HILLOCK GREEN,"1,746,000",753.48,"2,317",Sep-24,LENTOR CENTRAL,New Sale,Strata,70,"24,943",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,355,000","1,022.58","2,303",Sep-24,LENTOR CENTRAL,New Sale,Strata,95,"24,789",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,693,000",731.95,"2,313",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"24,897",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
HILLOCK GREEN,"2,773,000","1,323.97","2,094",Sep-24,LENTOR CENTRAL,New Sale,Strata,123,"22,545",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"2,056,000",904.18,"2,274",Sep-24,LENTOR CENTRAL,New Sale,Strata,84,"24,476",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
HILLOCK GREEN,"1,956,000",947.23,"2,065",Sep-24,LENTOR CENTRAL,New Sale,Strata,88,"22,227",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,330,000","1,054.87","2,209",Sep-24,LENTOR CENTRAL,New Sale,Strata,98,"23,776",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR MODERN,"1,301,460",527.44,"2,468",Sep-24,LENTOR CENTRAL,New Sale,Strata,49,"26,560",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,21 to 25
WOODGROVE CONDOMINIUM,"2,130,000","2,357.32",904,Sep-24,WOODGROVE DRIVE,Resale,Strata,219,"9,726",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,226,000","1,065.64","2,089",Sep-24,LENTOR CENTRAL,New Sale,Strata,99,"22,485",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"1,802,000",753.48,"2,392",Sep-24,LENTOR CENTRAL,New Sale,Strata,70,"25,743",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,275,000","1,097.93","2,072",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,304",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,920,000","1,399.32","2,087",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,130,"22,462",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"1,883,000",753.48,"2,499",Sep-24,LENTOR CENTRAL,New Sale,Strata,70,"26,900",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTORIA,"1,276,000",538.2,"2,371",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,50,"25,520",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,710,000",731.95,"2,336",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"25,147",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR MANSION,"2,802,000","1,227.1","2,283",Sep-24,LENTOR GARDENS,New Sale,Strata,114,"24,579",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
HILLOCK GREEN,"2,203,000","1,054.87","2,088",Sep-24,LENTOR CENTRAL,New Sale,Strata,98,"22,480",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,221,000","1,054.87","2,105",Sep-24,LENTOR CENTRAL,New Sale,Strata,98,"22,663",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,403,000","1,097.93","2,189",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,102,"23,559",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
MEADOWS @ PEIRCE,"2,040,000","1,270.15","1,606",Sep-24,UPPER THOMSON ROAD,Resale,Strata,118,"17,288",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,118,000","1,022.58","2,071",Sep-24,LENTOR CENTRAL,New Sale,Strata,95,"22,295",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"1,576,000",731.95,"2,153",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,176",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,584,000",731.95,"2,164",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,294",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
ROSEWOOD SUITES,"810,000",656.6,"1,234",Sep-24,ROSEWOOD DRIVE,Resale,Strata,61,"13,279",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
LENTOR MANSION,"2,657,000","1,227.1","2,165",Sep-24,LENTOR GARDENS,New Sale,Strata,114,"23,307",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTORIA,"1,555,000",731.95,"2,124",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,868",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"1,320,000",516.67,"2,555",Sep-24,LENTOR CENTRAL,New Sale,Strata,48,"27,500",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
HILLOCK GREEN,"2,310,000","1,033.34","2,235",Sep-24,LENTOR CENTRAL,New Sale,Strata,96,"24,063",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,555,000",731.95,"2,124",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,868",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"2,098,000",936.47,"2,240",Sep-24,LENTOR CENTRAL,New Sale,Strata,87,"24,115",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,789,000","1,356.26","2,056",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,126,"22,135",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
PARC ROSEWOOD,"668,000",430.56,"1,551",Sep-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,700",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,650,000","1,614.6","1,022",Sep-24,WOODGROVE DRIVE,Resale,Strata,150,"11,000",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
CASABLANCA,"930,000",936.47,993,Sep-24,ROSEWOOD DRIVE,Resale,Strata,87,"10,690",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
HILLOCK GREEN,"1,292,000",516.67,"2,501",Sep-24,LENTOR CENTRAL,New Sale,Strata,48,"26,917",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,609,000",731.95,"2,198",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,662",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"1,597,000",731.95,"2,182",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,485",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
ROSEWOOD,"1,200,000","1,173.28","1,023",Sep-24,ROSEWOOD DRIVE,Resale,Strata,109,"11,009",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
PARC ROSEWOOD,"692,000",527.44,"1,312",Sep-24,ROSEWOOD DRIVE,Resale,Strata,49,"14,122",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,286,000","1,033.34","2,212",Sep-24,LENTOR CENTRAL,New Sale,Strata,96,"23,813",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
HILLOCK GREEN,"1,514,000",624.31,"2,425",Sep-24,LENTOR CENTRAL,New Sale,Strata,58,"26,103",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,583,000",731.95,"2,163",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,279",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
SEASONS PARK,"1,650,000","1,291.68","1,277",Sep-24,YIO CHU KANG ROAD,Resale,Strata,120,"13,750",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
HILLOCK GREEN,"1,536,000",624.31,"2,460",Sep-24,LENTOR CENTRAL,New Sale,Strata,58,"26,483",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
LENTOR HILLS RESIDENCES,"2,482,000","1,097.93","2,261",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,102,"24,333",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,562,000",731.95,"2,134",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,971",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"2,038,000",958,"2,127",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,89,"22,899",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,982,000","1,356.26","2,199",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,126,"23,667",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
SEASONS PARK,"1,358,000","1,108.69","1,225",Sep-24,YIO CHU KANG ROAD,Resale,Strata,103,"13,184",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
THE WOODGROVE,"970,000","1,033.34",939,Sep-24,WOODGROVE DRIVE,Resale,Strata,96,"10,104",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,06 to 10
WOODHAVEN,"841,400",645.84,"1,303",Sep-24,WOODGROVE AVENUE,Resale,Strata,60,"14,023",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASTLE GREEN,"1,900,000","1,410.08","1,347",Sep-24,YIO CHU KANG ROAD,Resale,Strata,131,"14,504",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,317,000","1,097.93","2,110",Sep-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,716",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
ROSEWOOD,"1,280,000","1,173.28","1,091",Sep-24,ROSEWOOD DRIVE,Resale,Strata,109,"11,743",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,16 to 20
HILLOCK GREEN,"1,606,000",818.06,"1,963",Aug-24,LENTOR CENTRAL,New Sale,Strata,76,"21,132",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTORIA,"1,577,000",699.66,"2,254",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,65,"24,262",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"1,559,000",656.6,"2,374",Aug-24,LENTOR CENTRAL,New Sale,Strata,61,"25,557",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR MODERN,"2,509,000","1,130.22","2,220",Aug-24,LENTOR CENTRAL,New Sale,Strata,105,"23,895",-,Apartment,1,99 yrs lease commencing from 2021,26,Outside Central Region,21 to 25
WOODHAVEN,"1,075,000",850.36,"1,264",Aug-24,WOODGROVE AVENUE,Resale,Strata,79,"13,608",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
LENTORIA,"1,668,000",731.95,"2,279",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"24,529",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,891,000","1,356.26","2,132",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,126,"22,944",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"2,120,000",936.47,"2,264",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,87,"24,368",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
PARC ROSEWOOD,"645,000",430.56,"1,498",Aug-24,ROSEWOOD DRIVE,Resale,Strata,40,"16,125",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASABLANCA,"1,180,000","1,108.69","1,064",Aug-24,ROSEWOOD DRIVE,Resale,Strata,103,"11,456",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
LENTORIA,"1,569,000",731.95,"2,144",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,074",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,234,000","1,054.87","2,118",Aug-24,LENTOR CENTRAL,New Sale,Strata,98,"22,796",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR MANSION,"2,662,000","1,227.1","2,169",Aug-24,LENTOR GARDENS,New Sale,Strata,114,"23,351",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR MANSION,"2,726,000","1,227.1","2,222",Aug-24,LENTOR GARDENS,New Sale,Strata,114,"23,912",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
THE CALROSE,"2,090,000","1,872.94","1,116",Aug-24,YIO CHU KANG ROAD,Resale,Strata,174,"12,011",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,921,000","1,356.26","2,154",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,126,"23,183",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTORIA,"1,595,000",731.95,"2,179",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,456",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"1,638,000",699.66,"2,341",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,65,"25,200",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
HILLOCK GREEN,"2,180,000","1,054.87","2,067",Aug-24,LENTOR CENTRAL,New Sale,Strata,98,"22,245",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"1,970,000",947.23,"2,080",Aug-24,LENTOR CENTRAL,New Sale,Strata,88,"22,386",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR MANSION,"2,668,000","1,227.1","2,174",Aug-24,LENTOR GARDENS,New Sale,Strata,114,"23,404",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
WOODGROVE CONDOMINIUM,"1,860,000","2,012.87",924,Aug-24,WOODGROVE DRIVE,Resale,Strata,187,"9,947",-,Condominium,1,99 yrs lease commencing from 1997,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,833,000","1,313.21","2,157",Aug-24,LENTOR CENTRAL,New Sale,Strata,122,"23,221",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
MEADOWS @ PEIRCE,"1,830,000","1,194.8","1,532",Aug-24,UPPER THOMSON ROAD,Resale,Strata,111,"16,486",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,163,000",968.76,"2,233",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,90,"24,033",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
HILLOCK GREEN,"2,168,000","1,065.64","2,034",Aug-24,LENTOR CENTRAL,New Sale,Strata,99,"21,899",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,252,000","1,054.87","2,135",Aug-24,LENTOR CENTRAL,New Sale,Strata,98,"22,980",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"2,791,000","1,323.97","2,108",Aug-24,LENTOR CENTRAL,New Sale,Strata,123,"22,691",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,604,000",731.95,"2,191",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,588",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,538,000",731.95,"2,101",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,618",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,684,000",731.95,"2,301",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"24,765",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTORIA,"1,623,000",731.95,"2,217",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,868",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"2,818,000","1,313.21","2,146",Aug-24,LENTOR CENTRAL,New Sale,Strata,122,"23,098",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,551,000",699.66,"2,217",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,65,"23,862",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
PARC ROSEWOOD,"661,888",516.67,"1,281",Aug-24,ROSEWOOD DRIVE,Resale,Strata,48,"13,789",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
CASABLANCA,"1,185,000","1,130.22","1,048",Aug-24,ROSEWOOD DRIVE,Resale,Strata,105,"11,286",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
WOODHAVEN,"1,068,000",850.36,"1,256",Aug-24,WOODGROVE AVENUE,Resale,Strata,79,"13,519",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,057,000","1,087.16","1,892",Aug-24,LENTOR CENTRAL,New Sale,Strata,101,"20,366",-,Apartment,1,99 years leasehold,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,287,000","1,097.93","2,083",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,422",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,358,000","1,097.93","2,148",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"23,118",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,767,000","1,345.5","2,056",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,125,"22,136",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
WOODHAVEN,"772,000",592.02,"1,304",Aug-24,WOODGROVE AVENUE,Resale,Strata,55,"14,036",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,422,000","1,184.04","2,046",Aug-24,LENTOR CENTRAL,New Sale,Strata,110,"22,018",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
HILLOCK GREEN,"2,497,000","1,184.04","2,109",Aug-24,LENTOR CENTRAL,New Sale,Strata,110,"22,700",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,406,000","1,097.93","2,191",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"23,588",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
HILLOCK GREEN,"2,134,000","1,022.58","2,087",Aug-24,LENTOR CENTRAL,New Sale,Strata,95,"22,463",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"2,054,000",936.47,"2,193",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,87,"23,609",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,277,000","1,097.93","2,074",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,324",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
CASABLANCA,"1,170,000","1,130.22","1,035",Aug-24,ROSEWOOD DRIVE,Resale,Strata,105,"11,143",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
WOODHAVEN,"1,070,000",850.36,"1,258",Aug-24,WOODGROVE AVENUE,Resale,Strata,79,"13,544",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
LENTOR MANSION,"3,406,000","1,485.43","2,293",Aug-24,LENTOR GARDENS,New Sale,Strata,138,"24,681",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR MANSION,"2,667,000","1,227.1","2,173",Aug-24,LENTOR GARDENS,New Sale,Strata,114,"23,395",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
ROSEWOOD,"1,078,000","1,011.82","1,065",Aug-24,ROSEWOOD DRIVE,Resale,Strata,94,"11,468",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
LENTORIA,"2,028,000",958,"2,117",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,89,"22,787",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTOR HILLS RESIDENCES,"2,392,000","1,097.93","2,179",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"23,451",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTORIA,"2,511,000","1,119.46","2,243",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,104,"24,144",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR MANSION,"3,544,000","1,506.96","2,352",Aug-24,LENTOR GARDENS,New Sale,Strata,140,"25,314",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
HILLOCK GREEN,"1,505,000",624.31,"2,411",Aug-24,LENTOR CENTRAL,New Sale,Strata,58,"25,948",-,Apartment,1,99 years leasehold,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,267,000","1,097.93","2,065",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,225",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTOR HILLS RESIDENCES,"2,993,000","1,356.26","2,207",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,126,"23,754",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTOR HILLS RESIDENCES,"2,381,000","1,097.93","2,169",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,102,"23,343",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,911,000","1,356.26","2,146",Aug-24,LENTOR HILLS ROAD,New Sale,Strata,126,"23,103",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR MANSION,"2,694,000","1,227.1","2,195",Aug-24,LENTOR GARDENS,New Sale,Strata,114,"23,632",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
WOODHAVEN,"1,058,000",850.36,"1,244",Aug-24,WOODGROVE AVENUE,Resale,Strata,79,"13,392",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,200,000","1,097.93","1,093",Aug-24,ROSEWOOD DRIVE,Resale,Strata,102,"11,765",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
LENTORIA,"1,518,000",699.66,"2,170",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,65,"23,354",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"1,608,000",731.95,"2,197",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,647",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,901,000","1,356.26","2,139",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,126,"23,024",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR MANSION,"2,298,000","1,022.58","2,247",Jul-24,LENTOR GARDENS,New Sale,Strata,95,"24,189",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
ROSEWOOD SUITES,"1,250,000","1,119.46","1,117",Jul-24,ROSEWOOD DRIVE,Resale,Strata,104,"12,019",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
HILLOCK GREEN,"2,610,000","1,184.04","2,204",Jul-24,LENTOR CENTRAL,New Sale,Strata,110,"23,727",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,16 to 20
LENTORIA,"1,505,000",731.95,"2,056",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,132",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"1,526,000",731.95,"2,085",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,68,"22,441",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,582,000",731.95,"2,161",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,265",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
LENTORIA,"1,589,000",731.95,"2,171",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,68,"23,368",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
CASTLE GREEN,"1,230,000",947.23,"1,299",Jul-24,YIO CHU KANG ROAD,Resale,Strata,88,"13,977",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
HILLOCK GREEN,"1,795,000",785.77,"2,284",Jul-24,LENTOR CENTRAL,New Sale,Strata,73,"24,589",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,06 to 10
HILLOCK GREEN,"1,786,000",958,"1,864",Jul-24,LENTOR CENTRAL,New Sale,Strata,89,"20,067",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
LENTOR HILLS RESIDENCES,"2,276,000","1,097.93","2,073",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,102,"22,314",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,01 to 05
LENTORIA,"2,016,000",936.47,"2,153",Jul-24,LENTOR HILLS ROAD,New Sale,Strata,87,"23,172",-,Condominium,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
