Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE ORIE,"1,778,000",699.66,"2,541",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"27,354",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,675,000",645.84,"2,594",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"27,917",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"2,517,000","1,022.58","2,461",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"26,495",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,503,000",592.02,"2,539",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"27,327",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"2,143,000",850.36,"2,520",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"27,127",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,787,000",699.66,"2,554",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"27,492",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,683,000",645.84,"2,606",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"28,050",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"2,535,000","1,022.58","2,479",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"26,684",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,519,000",592.02,"2,566",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"27,618",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"2,153,000",850.36,"2,532",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"27,253",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"1,796,000",699.66,"2,567",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"27,631",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"3,533,000","1,453.14","2,431",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"26,170",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,01 to 05
THE ORIE,"2,998,000","1,216.33","2,465",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"26,531",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"3,010,000","1,216.33","2,475",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"26,637",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,723,000",645.84,"2,668",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"28,717",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,606,000","1,022.58","2,548",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"27,432",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,571,000",592.02,"2,654",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"28,564",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,203,000",850.36,"2,591",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"27,886",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"3,044,000","1,216.33","2,503",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"26,938",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,841,000",699.66,"2,631",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"28,323",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,731,000",645.84,"2,680",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"28,850",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,616,000","1,022.58","2,558",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"27,537",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,579,000",592.02,"2,667",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"28,709",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,213,000",850.36,"2,602",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"28,013",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,850,000",699.66,"2,644",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"28,462",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,739,000",645.84,"2,693",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"28,983",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,626,000","1,022.58","2,568",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"27,642",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,386,000",516.67,"2,683",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,48,"28,875",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,587,000",592.02,"2,681",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"28,855",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"2,223,000",850.36,"2,614",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"28,139",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"3,379,000","1,367.03","2,472",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,127,"26,606",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"1,859,000",699.66,"2,657",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"28,600",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,06 to 10
THE ORIE,"3,090,000","1,216.33","2,540",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"27,345",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"3,102,000","1,216.33","2,550",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"27,451",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,763,000",645.84,"2,730",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"29,383",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"2,656,000","1,022.58","2,597",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"27,958",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,611,000",592.02,"2,721",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"29,291",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"2,253,000",850.36,"2,649",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"28,519",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,886,000",699.66,"2,696",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"29,015",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,771,000",645.84,"2,742",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"29,517",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"2,666,000","1,022.58","2,607",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"28,063",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,619,000",592.02,"2,735",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"29,436",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"2,263,000",850.36,"2,661",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"28,646",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"1,895,000",699.66,"2,708",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"29,154",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"3,156,000","1,216.33","2,595",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"27,929",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,11 to 15
THE ORIE,"3,168,000","1,216.33","2,605",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,035",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"3,180,000","1,216.33","2,614",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,142",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,811,000",645.84,"2,804",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,183",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,716,000","1,022.58","2,656",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"28,589",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,659,000",592.02,"2,802",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,164",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,313,000",850.36,"2,720",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,278",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"3,204,000","1,216.33","2,634",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"28,354",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,940,000",699.66,"2,773",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"29,846",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,818,000",645.84,"2,815",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,300",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,725,000","1,022.58","2,665",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"28,684",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,666,000",592.02,"2,814",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,291",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,322,000",850.36,"2,731",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,392",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,948,000",699.66,"2,784",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,65,"29,969",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,825,000",645.84,"2,826",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,417",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,734,000","1,022.58","2,674",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"28,779",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,673,000",592.02,"2,826",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"30,418",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"2,331,000",850.36,"2,741",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,506",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,16 to 20
THE ORIE,"1,832,000",645.84,"2,837",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,533",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,743,000","1,022.58","2,682",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"28,874",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,340,000",850.36,"2,752",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,620",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"1,846,000",645.84,"2,858",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,60,"30,767",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,794,000","1,453.14","2,611",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"28,104",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,761,000","1,022.58","2,700",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,063",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,358,000",850.36,"2,773",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,848",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,784,000","1,022.58","2,723",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,305",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,367,000",850.36,"2,784",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"29,962",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,779,000","1,022.58","2,718",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,253",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,376,000",850.36,"2,794",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,076",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"3,281,000","1,216.33","2,697",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,035",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,21 to 25
THE ORIE,"2,811,000","1,022.58","2,749",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,589",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,394,000",850.36,"2,815",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,304",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"3,303,000","1,216.33","2,716",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,113,"29,230",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,815,000","1,022.58","2,753",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,632",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,412,000",850.36,"2,836",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,532",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,837,000","1,022.58","2,774",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,863",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,420,000",850.36,"2,846",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,633",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,845,000","1,022.58","2,782",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"29,947",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,428,000",850.36,"2,855",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,734",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,26 to 30
THE ORIE,"2,853,000","1,022.58","2,790",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,032",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,861,000","1,022.58","2,798",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,116",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,444,000",850.36,"2,874",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"30,937",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"3,921,000","1,453.14","2,698",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,135,"29,044",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,869,000","1,022.58","2,806",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,200",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,885,000","1,022.58","2,821",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,368",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,468,000",850.36,"2,902",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,241",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,31 to 35
THE ORIE,"2,894,000","1,022.58","2,830",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,463",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,476,000",850.36,"2,912",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,79,"31,342",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,902,000","1,022.58","2,838",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,547",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"2,918,000","1,022.58","2,854",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,95,"30,716",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
THE ORIE,"1,814,000",592.02,"3,064",Jan-25,LORONG 1 TOA PAYOH,New Sale,Strata,55,"32,982",-,Condominium,1,99 yrs lease commencing from 2024,12,Rest of Central Region,36 to 40
NINETEEN SHELFORD ROAD,"1,888,000","1,001.05","1,886",Jan-25,SHELFORD ROAD,Resale,Strata,93,"20,301",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
L'VIV,"1,485,000",656.6,"2,262",Jan-25,NEWTON ROAD,Resale,Strata,61,"24,344",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
LA SUISSE,"2,500,000","1,657.66","1,508",Jan-25,SWISS VIEW,Resale,Strata,154,"16,234",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
MOONSTONE VIEW,"1,190,000",807.3,"1,474",Jan-25,MOONSTONE LANE,Resale,Strata,75,"15,867",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
THE ARCADY AT BOON KENG,"1,750,000",667.37,"2,622",Jan-25,SAINT BARNABAS LANE,New Sale,Strata,62,"28,226",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
LA SUISSE,"2,780,000","1,657.66","1,677",Jan-25,SWISS VIEW,Resale,Strata,154,"18,052",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
VIVA,"4,220,000","1,528.49","2,761",Jan-25,SUFFOLK WALK,Resale,Strata,142,"29,718",-,Condominium,1,Freehold,11,Core Central Region,16 to 20
LINCOLN SUITES,"3,450,000","1,560.78","2,210",Jan-25,KHIANG GUAN AVENUE,Resale,Strata,145,"23,793",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
AMARYLLIS VILLE,"2,000,000",958,"2,088",Jan-25,NEWTON ROAD,Resale,Strata,89,"22,472",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,16 to 20
PINNACLE 16,"1,010,000",581.26,"1,738",Jan-25,SHAN ROAD,Resale,Strata,54,"18,704",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
TREVISTA,"3,158,000","1,700.71","1,857",Jan-25,LORONG 3 TOA PAYOH,Resale,Strata,158,"19,987",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,06 to 10
BUCKLEY CLASSIQUE,"3,150,000","1,399.32","2,251",Jan-25,BUCKLEY ROAD,Resale,Strata,130,"24,231",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
OLEANDER TOWERS,"1,650,000","1,140.98","1,446",Jan-25,LORONG 1 TOA PAYOH,Resale,Strata,106,"15,566",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,21 to 25
NINETEEN SHELFORD ROAD,"1,850,000",893.41,"2,071",Jan-25,SHELFORD ROAD,Resale,Strata,83,"22,289",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
LA SUISSE,"2,630,000","1,657.66","1,587",Jan-25,SWISS VIEW,Resale,Strata,154,"17,078",-,Condominium,1,999 yrs lease commencing from 1878,11,Core Central Region,01 to 05
368 THOMSON,"3,600,000","1,722.24","2,090",Jan-25,THOMSON ROAD,Resale,Strata,160,"22,500",-,Condominium,1,Freehold,11,Core Central Region,21 to 25
ST FRANCIS COURT,"1,505,000","1,270.15","1,185",Jan-25,ST. FRANCIS ROAD,Resale,Strata,118,"12,754",-,Apartment,1,99 yrs lease commencing from 1992,12,Rest of Central Region,06 to 10
GEM RESIDENCES,"1,330,000",678.13,"1,961",Jan-25,LORONG 5 TOA PAYOH,Resale,Strata,63,"21,111",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,16 to 20
THE HUNTINGTON,"2,300,000","1,151.75","1,997",Jan-25,MOULMEIN ROAD,Resale,Strata,107,"21,495",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
NADIA MANSIONS,"3,130,000","2,281.97","1,372",Jan-25,AH HOOD ROAD,Resale,Strata,212,"14,764",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE TREVOSE,"1,730,000",968.76,"1,786",Jan-25,TREVOSE CRESCENT,Resale,Strata,90,"19,222",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
WATTEN HOUSE,"6,178,000","1,851.41","3,337",Dec-24,SHELFORD ROAD,New Sale,Strata,172,"35,919",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
GEM RESIDENCES,"860,000",452.09,"1,902",Dec-24,LORONG 5 TOA PAYOH,Resale,Strata,42,"20,476",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,21 to 25
HILLCREST ARCADIA,"2,580,000","1,969.81","1,310",Dec-24,ARCADIA ROAD,Resale,Strata,183,"14,098",-,Condominium,1,99 yrs lease commencing from 1975,11,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"6,920,000","1,744.84","3,966",Dec-24,KIM KEAT ROAD,Resale,Land,162.1,"42,690",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
NEWTON 21,"2,700,000","1,184.04","2,280",Dec-24,NEWTON ROAD,Resale,Strata,110,"24,545",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
VIIO @ BALESTIER,"1,018,000",559.73,"1,819",Dec-24,BALESTIER ROAD,Resale,Strata,52,"19,577",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
L'VIV,"1,480,000",656.6,"2,254",Dec-24,NEWTON ROAD,Resale,Strata,61,"24,262",-,Apartment,1,Freehold,11,Core Central Region,26 to 30
TREVISTA,"2,288,000","1,270.15","1,801",Dec-24,LORONG 3 TOA PAYOH,Resale,Strata,118,"19,390",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,11 to 15
BEACON HEIGHTS,"1,710,000","1,076.4","1,589",Dec-24,MAR THOMA ROAD,Resale,Strata,100,"17,100",-,Condominium,1,999 yrs lease commencing from 1882,12,Rest of Central Region,06 to 10
REGENT RESIDENCES,"1,070,000",688.9,"1,553",Dec-24,SERANGOON ROAD,Resale,Strata,64,"16,719",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
GLOBAL VILLE,"1,460,000",904.18,"1,615",Dec-24,JALAN RAJA UDANG,Resale,Strata,84,"17,381",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
TREVISTA,"2,470,000","1,270.15","1,945",Dec-24,LORONG 3 TOA PAYOH,Resale,Strata,118,"20,932",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,16 to 20
ONE DUSUN RESIDENCES,"1,150,000",667.37,"1,723",Dec-24,JALAN DUSUN,Resale,Strata,62,"18,548",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
THE LINCOLN RESIDENCES,"4,100,000","2,088.22","1,963",Dec-24,SURREY ROAD,Resale,Strata,194,"21,134",-,Condominium,1,Freehold,11,Core Central Region,26 to 30
LUCIDA,"2,368,000","1,323.97","1,789",Dec-24,SUFFOLK ROAD,Resale,Strata,123,"19,252",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
CITY REGENCY,"730,000",484.38,"1,507",Dec-24,ST. MICHAEL'S ROAD,Resale,Strata,45,"16,222",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
BALESTIER REGENCY,"2,020,000","1,453.14","1,390",Dec-24,JALAN AMPAS,Resale,Strata,135,"14,963",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
SHELFORD REGENCY,"2,000,000",925.7,"2,161",Dec-24,SHELFORD ROAD,Resale,Strata,86,"23,256",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ONE DUSUN RESIDENCES,"948,888",527.44,"1,799",Dec-24,JALAN DUSUN,Resale,Strata,49,"19,365",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
L'VIV,"2,168,000",990.29,"2,189",Dec-24,NEWTON ROAD,Resale,Strata,92,"23,565",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
28 SHELFORD,"1,750,000",839.59,"2,084",Dec-24,SHELFORD ROAD,Resale,Strata,78,"22,436",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
EIGHT RIVERSUITES,"850,000",441.32,"1,926",Dec-24,WHAMPOA EAST,Resale,Strata,41,"20,732",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,21 to 25
NOVA 88,"1,410,000",914.94,"1,541",Dec-24,BHAMO ROAD,Resale,Strata,85,"16,588",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
