Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
RV RESIDENCES,"1,610,000",699.66,"2,301",May-24,RIVER VALLEY ROAD,Resale,Strata,65,"24,769",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
RESIDENTIAL APARTMENTS,"3,400,000","1,797.59","1,891",May-24,BALMORAL PARK,Resale,Strata,167,"20,359",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
REGENCY PARK,"5,200,000","2,260.44","2,300",May-24,NATHAN ROAD,Resale,Strata,210,"24,762",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE LEGEND,"2,520,000","1,496.2","1,684",May-24,BUKIT TIMAH ROAD,Resale,Strata,139,"18,129",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
DUCHESS CREST,"1,700,000",936.47,"1,815",May-24,DUCHESS AVENUE,Resale,Strata,87,"19,540",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
THE CENTREPOINT,"2,000,000",742.72,"2,693",May-24,ORCHARD ROAD,Resale,Strata,69,"28,986",-,Apartment,1,99 yrs lease commencing from 1979,09,Core Central Region,01 to 05
D'LEEDON,"2,100,000","1,011.82","2,075",May-24,LEEDON HEIGHTS,Resale,Strata,94,"22,340",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
NOUVEL 18,"7,500,000","2,475.72","3,029",May-24,ANDERSON ROAD,Resale,Strata,230,"32,609",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE LEGEND,"2,528,000","1,420.85","1,779",May-24,BUKIT TIMAH ROAD,Resale,Strata,132,"19,152",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESERVE,"2,047,000",699.66,"2,926",May-24,CUSCADEN ROAD,Resale,Strata,65,"31,492",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
D'LEEDON,"1,230,000",635.08,"1,937",May-24,LEEDON HEIGHTS,Resale,Strata,59,"20,847",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
VALLEY PARK,"1,470,000",753.48,"1,951",May-24,RIVER VALLEY ROAD,Resale,Strata,70,"21,000",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,01 to 05
D'LEEDON,"1,968,000","1,011.82","1,945",May-24,LEEDON HEIGHTS,Resale,Strata,94,"20,936",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
LUTHERAN TOWERS,"2,200,000","1,915.99","1,148",May-24,TAN KIM CHENG ROAD,Resale,Strata,178,"12,360",-,Apartment,1,103 yrs lease commencing from 1974,10,Core Central Region,16 to 20
MANHATTAN MANSIONS,"4,200,000","2,195.86","1,913",May-24,GRANGE ROAD,Resale,Strata,204,"20,588",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
SPANISH VILLAGE,"2,460,000","1,248.62","1,970",May-24,FARRER ROAD,Resale,Strata,116,"21,207",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ONE OXLEY RISE,"2,350,000","1,054.87","2,228",May-24,OXLEY RISE,Resale,Strata,98,"23,980",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
HOLLAND RESIDENCES,"2,160,000",979.52,"2,205",May-24,TAMAN WARNA,Resale,Strata,91,"23,736",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SOMMERVILLE PARK,"3,988,000","1,883.7","2,117",May-24,FARRER DRIVE,Resale,Strata,175,"22,789",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CAVENAGH GARDENS,"2,470,000","1,550.02","1,594",May-24,CAVENAGH ROAD,Resale,Strata,144,"17,153",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
HILLTOPS,"8,360,000","2,378.84","3,514",May-24,CAIRNHILL CIRCLE,Resale,Strata,221,"37,828",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
CHELSEA GARDENS,"4,700,000","2,508.01","1,874",May-24,WALSHE ROAD,Resale,Strata,233,"20,172",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE METZ,"1,500,000",581.26,"2,581",May-24,DEVONSHIRE ROAD,Resale,Strata,54,"27,778",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
KIM SIA COURT,"2,938,000","1,420.85","2,068",May-24,JALAN JINTAN,Resale,Strata,132,"22,258",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE MONTANA,"3,000,000","1,323.97","2,266",May-24,JALAN MUTIARA,Resale,Strata,123,"24,390",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE ASANA,"1,588,000",635.08,"2,500",May-24,QUEEN'S ROAD,Resale,Strata,59,"26,915",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
ROBIN SUITES,"1,050,000",441.32,"2,379",May-24,ROBIN ROAD,Resale,Strata,41,"25,610",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
RESIDENTIAL APARTMENTS,"3,300,000","1,442.38","2,288",May-24,DRAYCOTT DRIVE,Resale,Strata,134,"24,627",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CAVENAGH GARDENS,"2,418,000","1,550.02","1,560",May-24,CAVENAGH ROAD,Resale,Strata,144,"16,792",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
D'LEEDON,"3,980,000","1,980.58","2,010",May-24,LEEDON HEIGHTS,Resale,Strata,184,"21,630",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
THE IMPERIAL,"2,225,000",990.29,"2,247",May-24,JALAN RUMBIA,Resale,Strata,92,"24,185",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
FERRELL RESIDENCES,"3,900,000","1,840.64","2,119",May-24,BUKIT TIMAH ROAD,Resale,Strata,171,"22,807",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
THE PEAK @ CAIRNHILL I,"1,080,000",527.44,"2,048",May-24,CAIRNHILL CIRCLE,Resale,Strata,49,"22,041",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
OUE TWIN PEAKS,"1,239,070",570.49,"2,172",May-24,LEONIE HILL ROAD,Resale,Strata,53,"23,379",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,26 to 30
VISIONCREST,"2,100,000",904.18,"2,323",May-24,OXLEY RISE,Resale,Strata,84,"25,000",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE METZ,"2,750,000","1,065.64","2,581",May-24,DEVONSHIRE ROAD,Resale,Strata,99,"27,778",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
KUIE PONG LOFT,"3,608,000","1,453.14","2,483",May-24,ROBIN WALK,Resale,Strata,135,"26,726",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PERFECT TEN,"4,359,000","1,280.92","3,403",May-24,BUKIT TIMAH ROAD,New Sale,Strata,119,"36,630",-,Apartment,1,Freehold,10,Core Central Region,21 to 25
PARC SOPHIA,"1,273,000",839.59,"1,516",May-24,ADIS ROAD,Resale,Strata,78,"16,321",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
LANGSTON VILLE,"1,860,000",936.47,"1,986",May-24,KIM YAM ROAD,Resale,Strata,87,"21,379",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
RIVERSIDE 48,"1,400,000",721.19,"1,941",May-24,ROBERTSON QUAY,Resale,Strata,67,"20,896",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
19 NASSIM,"5,070,000","1,474.67","3,438",May-24,NASSIM HILL,New Sale,Strata,137,"37,007",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
OUE TWIN PEAKS,"1,140,000",548.96,"2,077",May-24,LEONIE HILL ROAD,Resale,Strata,51,"22,353",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,01 to 05
CUSCADEN RESERVE,"2,438,000",807.3,"3,020",May-24,CUSCADEN ROAD,Resale,Strata,75,"32,507",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
BOULEVARD 88,"5,202,600","1,313.21","3,962",May-24,ORCHARD BOULEVARD,New Sale,Strata,122,"42,644",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
BELMOND GREEN,"2,638,000",968.76,"2,723",May-24,BALMORAL ROAD,Resale,Strata,90,"29,311",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HELIOS RESIDENCES,"3,200,000","1,280.92","2,498",May-24,CAIRNHILL CIRCLE,Resale,Strata,119,"26,891",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE TRILLIUM,"3,300,000","1,399.32","2,358",May-24,KIM SENG ROAD,Resale,Strata,130,"25,385",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
LEONIE GARDENS,"3,180,000","1,733","1,835",May-24,LEONIE HILL,Resale,Strata,161,"19,752",-,Condominium,1,99 yrs lease commencing from 1990,09,Core Central Region,06 to 10
UE SQUARE,"2,180,000","1,097.93","1,986",May-24,RIVER VALLEY ROAD,Resale,Strata,102,"21,373",-,Apartment,1,929 yrs lease commencing from 1953,09,Core Central Region,01 to 05
ROYALGREEN,"2,015,000",775.01,"2,600",May-24,ANAMALAI AVENUE,Resale,Strata,72,"27,986",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE MARBELLA,"3,450,000","1,496.2","2,306",May-24,MOUNT SINAI RISE,Resale,Strata,139,"24,820",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
ST REGIS RESIDENCES SINGAPORE,"14,000,000","6,684.44","2,094",May-24,TANGLIN ROAD,Resale,Strata,621,"22,544",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,21 to 25
MARTIN MODERN,"2,750,000","1,011.82","2,718",May-24,MARTIN PLACE,Resale,Strata,94,"29,255",-,Condominium,1,99 yrs lease commencing from 2016,09,Core Central Region,01 to 05
3 ORCHARD BY-THE-PARK,"12,643,000","3,250.73","3,889",May-24,ORCHARD BOULEVARD,Resale,Strata,302,"41,864",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
MARTIN EDGE,"925,000",516.67,"1,790",May-24,MARTIN ROAD,Resale,Strata,48,"19,271",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
RIVERGATE,"4,800,000","1,722.24","2,787",May-24,ROBERTSON QUAY,Resale,Strata,160,"30,000",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
SOMMERVILLE PARK,"2,750,000","1,302.44","2,111",May-24,FARRER DRIVE,Resale,Strata,121,"22,727",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
D'LEEDON,"3,500,000","1,754.53","1,995",May-24,LEEDON HEIGHTS,Resale,Strata,163,"21,472",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,31 to 35
OUE TWIN PEAKS,"3,150,000","1,399.32","2,251",May-24,LEONIE HILL ROAD,Resale,Strata,130,"24,231",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,11 to 15
D'LEEDON,"2,380,000","1,173.28","2,029",May-24,LEEDON HEIGHTS,Resale,Strata,109,"21,835",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
19 NASSIM,"2,670,000",807.3,"3,307",May-24,NASSIM HILL,New Sale,Strata,75,"35,600",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
ILLUMINAIRE ON DEVONSHIRE,"1,090,000",441.32,"2,470",May-24,DEVONSHIRE ROAD,Resale,Strata,41,"26,585",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ORCHARD SCOTTS,"4,500,000","2,281.97","1,972",May-24,ANTHONY ROAD,Resale,Strata,212,"21,226",-,Condominium,1,99 yrs lease commencing from 2001,09,Core Central Region,16 to 20
KLIMT CAIRNHILL,"2,720,000",828.83,"3,282",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"35,325",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
KLIMT CAIRNHILL,"2,828,000",828.83,"3,412",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"36,727",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
THE SIXTH AVENUE RESIDENCES,"3,288,888","1,582.31","2,079",May-24,SIXTH AVENUE,Resale,Strata,147,"22,373",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
ASPEN HEIGHTS,"3,520,000","1,582.31","2,225",May-24,RIVER VALLEY ROAD,Resale,Strata,147,"23,946",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,11 to 15
LIV ON WILKIE,"865,000",452.09,"1,913",May-24,WILKIE TERRACE,Resale,Strata,42,"20,595",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ASPEN HEIGHTS,"2,950,000","1,323.97","2,228",May-24,RIVER VALLEY ROAD,Resale,Strata,123,"23,984",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
ORCHARD COURT,"2,780,000","1,453.14","1,913",May-24,OXLEY ROAD,Resale,Strata,135,"20,593",-,Apartment,1,993 yrs lease commencing from 1973,09,Core Central Region,11 to 15
M5,"945,000",441.32,"2,141",May-24,JALAN MUTIARA,Resale,Strata,41,"23,049",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
PARC EMILY,"2,115,000","1,001.05","2,113",May-24,MOUNT EMILY ROAD,Resale,Strata,93,"22,742",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
ONE JERVOIS,"2,850,000","1,280.92","2,225",May-24,JERVOIS CLOSE,Resale,Strata,119,"23,950",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
KIM SIA COURT,"2,920,000","1,420.85","2,055",May-24,JALAN JINTAN,Resale,Strata,132,"22,121",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
THE ORCHARD RESIDENCES,"5,688,888","2,174.33","2,616",May-24,ORCHARD BOULEVARD,Resale,Strata,202,"28,163",-,Apartment,1,99 yrs lease commencing from 2006,09,Core Central Region,11 to 15
KIM SIA COURT,"2,250,000","1,065.64","2,111",May-24,JALAN JINTAN,Resale,Strata,99,"22,727",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
LEEDON GREEN,"2,080,000",699.66,"2,973",May-24,LEEDON HEIGHTS,Sub Sale,Strata,65,"32,000",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
KLIMT CAIRNHILL,"2,800,000",828.83,"3,378",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"36,364",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
DUCHESS CREST,"2,590,000","1,539.25","1,683",May-24,DUCHESS AVENUE,Resale,Strata,143,"18,112",-,Condominium,1,99 yrs lease commencing from 1995,10,Core Central Region,01 to 05
WILKIE 80,"1,055,000",559.73,"1,885",May-24,WILKIE ROAD,Resale,Strata,52,"20,288",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE PIER AT ROBERTSON,"2,780,000","1,280.92","2,170",May-24,MOHAMED SULTAN ROAD,Resale,Strata,119,"23,361",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
19 NASSIM,"5,686,000","1,733","3,281",May-24,NASSIM HILL,New Sale,Strata,161,"35,317",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
19 NASSIM,"3,356,970",968.76,"3,465",May-24,NASSIM HILL,New Sale,Strata,90,"37,300",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
THE LAURELS,"2,423,000",882.65,"2,745",May-24,CAIRNHILL ROAD,Resale,Strata,82,"29,549",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
ONE JERVOIS,"4,158,888","2,368.08","1,756",May-24,JERVOIS CLOSE,Resale,Strata,220,"18,904",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
KOPAR AT NEWTON,"2,665,000","1,054.87","2,526",May-24,MAKEWAY AVENUE,Sub Sale,Strata,98,"27,194",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,01 to 05
CUSCADEN RESERVE,"2,421,000",807.3,"2,999",May-24,CUSCADEN ROAD,Resale,Strata,75,"32,280",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
OUE TWIN PEAKS,"1,280,000",570.49,"2,244",May-24,LEONIE HILL ROAD,Resale,Strata,53,"24,151",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,11 to 15
VOLARI,"5,680,000","2,281.97","2,489",May-24,BALMORAL ROAD,Resale,Strata,212,"26,792",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
RESIDENTIAL APARTMENTS,"3,980,000","1,797.59","2,214",May-24,BALMORAL PARK,Resale,Strata,167,"23,832",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
D'LEEDON,"2,441,800","1,194.8","2,044",May-24,LEEDON HEIGHTS,Resale,Strata,111,"21,998",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
CUSCADEN RESERVE,"3,824,000","1,162.51","3,289",May-24,CUSCADEN ROAD,Resale,Strata,108,"35,407",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
THE LAURELS,"2,630,000","1,001.05","2,627",May-24,CAIRNHILL ROAD,Resale,Strata,93,"28,280",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
ORION,"3,925,000","1,776.06","2,210",May-24,ORANGE GROVE ROAD,Resale,Strata,165,"23,788",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CUSCADEN RESIDENCES,"2,970,000","1,237.86","2,399",May-24,CUSCADEN ROAD,Resale,Strata,115,"25,826",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE METZ,"2,680,000","1,065.64","2,515",May-24,DEVONSHIRE ROAD,Resale,Strata,99,"27,071",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
LEEDON RESIDENCE,"8,650,000","3,745.87","2,309",May-24,LEEDON HEIGHTS,Resale,Strata,348,"24,856",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
SOPHIA HILLS,"1,200,000",570.49,"2,103",May-24,MOUNT SOPHIA,Resale,Strata,53,"22,642",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
REGENCY PARK,"6,450,000","3,175.38","2,031",May-24,NATHAN ROAD,Resale,Strata,295,"21,864",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE MERCURY,"1,295,000",635.08,"2,039",May-24,SHANGHAI ROAD,Resale,Strata,59,"21,949",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
CUSCADEN RESERVE,"3,676,000","1,162.51","3,162",May-24,CUSCADEN ROAD,Resale,Strata,108,"34,037",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,16 to 20
8 RODYK,"1,739,000",721.19,"2,411",May-24,RODYK STREET,Resale,Strata,67,"25,955",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
CUSCADEN RESERVE,"2,386,000",807.3,"2,956",May-24,CUSCADEN ROAD,Resale,Strata,75,"31,813",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
KIM SIA COURT,"2,288,000","1,065.64","2,147",May-24,JALAN JINTAN,Resale,Strata,99,"23,111",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE LADYHILL,"7,228,000","2,271.2","3,182",May-24,LADY HILL ROAD,Resale,Strata,211,"34,256",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE WHARF RESIDENCE,"5,105,000","2,206.62","2,313",May-24,TONG WATT ROAD,Resale,Strata,205,"24,902",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,16 to 20
CITYVISTA RESIDENCES,"5,800,000","2,809.4","2,064",May-24,PECK HAY ROAD,Resale,Strata,261,"22,222",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
ST REGIS RESIDENCES SINGAPORE,"5,080,000","2,152.8","2,360",May-24,TANGLIN ROAD,Resale,Strata,200,"25,400",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,06 to 10
KOPAR AT NEWTON,"2,800,000","1,054.87","2,654",May-24,MAKEWAY AVENUE,Sub Sale,Strata,98,"28,571",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,16 to 20
BELMOND GREEN,"3,950,000","1,550.02","2,548",May-24,BALMORAL ROAD,Resale,Strata,144,"27,431",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
KLIMT CAIRNHILL,"2,730,000",828.83,"3,282",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"35,325","2,720,000",Apartment,1,Freehold,09,Core Central Region,16 to 20
LEEDON GREEN,"3,200,000","1,044.11","3,065",May-24,LEEDON HEIGHTS,Sub Sale,Strata,97,"32,990",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CAIRNHILL RESIDENCES,"3,000,000","1,173.28","2,557",May-24,CAIRNHILL CIRCLE,Resale,Strata,109,"27,523",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
RIVERGATE,"4,310,000","1,539.25","2,800",May-24,ROBERTSON QUAY,Resale,Strata,143,"30,140",-,Apartment,1,Freehold,09,Core Central Region,26 to 30
RIDGEWOOD,"3,080,000","1,722.24","1,788",May-24,MOUNT SINAI DRIVE,Resale,Strata,160,"19,250",-,Condominium,1,999 yrs lease commencing from 1885,10,Core Central Region,06 to 10
111 EMERALD HILL,"5,800,000","2,411.14","2,406",May-24,EMERALD HILL ROAD,Resale,Strata,224,"25,893",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
D'LEEDON,"2,650,000","1,248.62","2,122",May-24,LEEDON HEIGHTS,Resale,Strata,116,"22,845",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
PARC MACKENZIE,"2,130,000","1,334.74","1,596",May-24,MACKENZIE ROAD,Resale,Strata,124,"17,177",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
THE LOFT,"3,100,000","1,431.61","2,165",May-24,NASSIM HILL,Resale,Strata,133,"23,308",-,Condominium,1,99 yrs lease commencing from 1999,10,Core Central Region,01 to 05
SEVEN HOLT ROAD,"4,250,000","2,206.62","1,926",May-24,HOLT ROAD,Resale,Strata,205,"20,732",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
ONE OXLEY RISE,"2,150,000","1,097.93","1,958",May-24,OXLEY RISE,Resale,Strata,102,"21,078",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE TRIZON,"2,198,000","1,011.82","2,172",May-24,RIDGEWOOD CLOSE,Resale,Strata,94,"23,383",-,Condominium,1,Freehold,10,Core Central Region,21 to 25
CUSCADEN RESERVE,"3,171,000",936.47,"3,386",May-24,CUSCADEN ROAD,Resale,Strata,87,"36,448",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
CAVENAGH GARDENS,"2,500,000","1,550.02","1,613",May-24,CAVENAGH ROAD,Resale,Strata,144,"17,361",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
THE PRINCETON,"2,175,000","1,087.16","2,001",May-24,EWE BOON ROAD,Resale,Strata,101,"21,535",-,Apartment,1,Freehold,10,Core Central Region,16 to 20
D'LEEDON,"1,150,000",592.02,"1,943",May-24,LEEDON HEIGHTS,Resale,Strata,55,"20,909",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
DUCHESS RESIDENCES,"3,450,000","1,603.84","2,151",May-24,DUCHESS AVENUE,Resale,Strata,149,"23,154",-,Condominium,1,999 yrs lease commencing from 1875,10,Core Central Region,01 to 05
URBAN SUITES,"5,700,000","2,045.16","2,787",May-24,HULLET ROAD,Resale,Strata,190,"30,000",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
THE WHARF RESIDENCE,"2,648,888","1,033.34","2,563",May-24,TONG WATT ROAD,Resale,Strata,96,"27,593",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,21 to 25
KLIMT CAIRNHILL,"2,730,000",828.83,"3,294",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"35,455",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
KLIMT CAIRNHILL,"2,768,000",828.83,"3,340",May-24,CAIRNHILL ROAD,New Sale,Strata,77,"35,948",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
M5,"960,000",473.62,"2,027",May-24,JALAN MUTIARA,Resale,Strata,44,"21,818",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE VERMONT ON CAIRNHILL,"1,420,000",527.44,"2,692",May-24,CAIRNHILL RISE,Resale,Strata,49,"28,980",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
D'LEEDON,"2,735,000","1,367.03","2,001",May-24,LEEDON HEIGHTS,Resale,Strata,127,"21,535",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,16 to 20
CUSCADEN RESERVE,"3,560,000","1,162.51","3,062",May-24,CUSCADEN ROAD,Resale,Strata,108,"32,963",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,06 to 10
THE INSPIRA,"2,400,000",936.47,"2,563",Apr-24,ARNASALAM CHETTY ROAD,Resale,Strata,87,"27,586",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
KOPAR AT NEWTON,"1,750,000",688.9,"2,540",Apr-24,MAKEWAY AVENUE,Sub Sale,Strata,64,"27,344",-,Apartment,1,99 yrs lease commencing from 2019,09,Core Central Region,06 to 10
ASTRID MEADOWS,"8,680,000","3,799.69","2,284",Apr-24,CORONATION ROAD WEST,Resale,Strata,353,"24,589",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
HOLLAND RESIDENCES,"3,300,000","1,915.99","1,722",Apr-24,TAMAN WARNA,Resale,Strata,178,"18,539",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
SPRING GROVE,"2,500,000","1,388.56","1,800",Apr-24,GRANGE ROAD,Resale,Strata,129,"19,380",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,01 to 05
RIVERGATE,"4,870,000","1,754.53","2,776",Apr-24,ROBERTSON QUAY,Resale,Strata,163,"29,877",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
CUSCADEN RESERVE,"3,141,000",936.47,"3,354",Apr-24,CUSCADEN ROAD,Resale,Strata,87,"36,103",-,Condominium,1,99 yrs lease commencing from 2018,10,Core Central Region,21 to 25
VIDA,"1,090,000",527.44,"2,067",Apr-24,PECK HAY ROAD,Resale,Strata,49,"22,245",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
PARC EMILY,"2,200,000","1,184.04","1,858",Apr-24,MOUNT EMILY ROAD,Resale,Strata,110,"20,000",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
GOODWOOD RESIDENCE,"7,500,000","2,680.24","2,798",Apr-24,BUKIT TIMAH ROAD,Resale,Strata,249,"30,120",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
OLEANAS RESIDENCE,"3,300,000","1,550.02","2,129",Apr-24,KIM YAM ROAD,Resale,Strata,144,"22,917",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
CLIFTEN,"2,680,000","1,184.04","2,263",Apr-24,EWE BOON ROAD,Resale,Strata,110,"24,364",-,Apartment,1,Freehold,10,Core Central Region,11 to 15
CAVENAGH GARDENS,"1,600,000","1,162.51","1,376",Apr-24,CAVENAGH ROAD,Resale,Strata,108,"14,815",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SPRING GROVE,"1,800,000","1,011.82","1,779",Apr-24,GRANGE ROAD,Resale,Strata,94,"19,149",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,06 to 10
CAVENAGH GARDENS,"2,500,000","1,550.02","1,613",Apr-24,CAVENAGH ROAD,Resale,Strata,144,"17,361",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
