Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PARC CLEMATIS,"1,480,000",721.19,"2,052",Feb-24,JALAN LEMPENG,Sub Sale,Strata,67,"22,090",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
CLAVON,"1,600,000",764.24,"2,094",Feb-24,CLEMENTI AVENUE 1,Sub Sale,Strata,71,"22,535",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CARABELLE,"2,908,000","1,819.12","1,599",Feb-24,WEST COAST WAY,Resale,Strata,169,"17,207",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,857,000","1,076.4","2,654",Feb-24,SLIM BARRACKS RISE,New Sale,Strata,100,"28,570",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
SEAHILL,"775,000",516.67,"1,500",Feb-24,WEST COAST CRESCENT,Resale,Strata,48,"16,146",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
ONE-NORTH RESIDENCES,"2,220,000","1,313.21","1,691",Feb-24,ONE-NORTH GATEWAY,Resale,Strata,122,"18,197",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
SEAHILL,"1,000,000",624.31,"1,602",Jan-24,WEST COAST CRESCENT,Resale,Strata,58,"17,241",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
VIVA VISTA,"685,000",322.92,"2,121",Jan-24,SOUTH BUONA VISTA ROAD,Resale,Strata,30,"22,833",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VILLAGE @ PASIR PANJANG,"2,400,000","2,012.87","1,192",Jan-24,PASIR PANJANG ROAD,Resale,Strata,187,"12,834",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,255,000",645.84,"1,943",Jan-24,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,60,"20,917",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"2,050,000","1,065.64","1,924",Jan-24,WEST COAST VALE,Resale,Strata,99,"20,707",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
MONTEREY PARK CONDOMINIUM,"2,250,000","1,367.03","1,646",Jan-24,WEST COAST RISE,Resale,Strata,127,"17,717",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,01 to 05
THE TRILINQ,"1,708,888","1,108.69","1,541",Jan-24,JALAN LEMPENG,Resale,Strata,103,"16,591",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
THE PEAK@BALMEG,"1,780,000",990.29,"1,797",Jan-24,BALMEG HILL,Resale,Strata,92,"19,348",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
THE PARC CONDOMINIUM,"2,380,000","1,302.44","1,827",Jan-24,WEST COAST WALK,Resale,Strata,121,"19,669",-,Condominium,1,Freehold,05,Outside Central Region,11 to 15
PARC CLEMATIS,"890,000",452.09,"1,969",Jan-24,JALAN LEMPENG,Sub Sale,Strata,42,"21,190",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
NORMANTON PARK,"2,150,000","1,011.82","2,125",Jan-24,NORMANTON PARK,Sub Sale,Strata,94,"22,872",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
THE VISION,"2,090,000","1,313.21","1,592",Jan-24,WEST COAST CRESCENT,Resale,Strata,122,"17,131",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,26 to 30
THE MAYLEA,"2,020,000","1,227.1","1,646",Jan-24,PASIR PANJANG ROAD,Resale,Strata,114,"17,719",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
SEAHILL,"830,000",548.96,"1,512",Jan-24,WEST COAST CRESCENT,Resale,Strata,51,"16,275",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
CARABELLE,"2,438,888","1,388.56","1,756",Jan-24,WEST COAST WAY,Resale,Strata,129,"18,906",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"2,120,000","1,044.11","2,030",Jan-24,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,97,"21,856",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"3,550,000","3,100.03","1,145",Jan-24,ONE-NORTH GATEWAY,Resale,Strata,288,"12,326",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
THE TRILINQ,"1,240,000",710.42,"1,745",Jan-24,JALAN LEMPENG,Resale,Strata,66,"18,788",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,01 to 05
SEAHILL,"775,000",527.44,"1,469",Jan-24,WEST COAST CRESCENT,Resale,Strata,49,"15,816",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,16 to 20
FABER CREST,"1,528,800","1,270.15","1,204",Jan-24,FABER HEIGHTS,Resale,Strata,118,"12,956",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
WHISTLER GRAND,"1,420,000",764.24,"1,858",Jan-24,WEST COAST VALE,Resale,Strata,71,"20,000",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
HERITAGE VIEW,"1,860,000","1,162.51","1,600",Jan-24,DOVER RISE,Resale,Strata,108,"17,222",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
THE CLEMENT CANOPY,"2,000,000","1,108.69","1,804",Jan-24,CLEMENTI AVENUE 1,Resale,Strata,103,"19,417",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,06 to 10
NEWEST,"2,480,000","2,400.37","1,033",Jan-24,WEST COAST DRIVE,Resale,Strata,223,"11,121",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
CLEMENTIWOODS CONDOMINIUM,"950,000",645.84,"1,471",Jan-24,WEST COAST ROAD,Resale,Strata,60,"15,833",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
MURANO,"1,300,000",861.12,"1,510",Jan-24,PASIR PANJANG ROAD,Resale,Strata,80,"16,250",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
BLOSSOMS BY THE PARK,"2,647,000","1,044.11","2,535",Jan-24,SLIM BARRACKS RISE,New Sale,Strata,97,"27,289",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
PARC CLEMATIS,"1,430,000",699.66,"2,044",Jan-24,JALAN LEMPENG,Sub Sale,Strata,65,"22,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC IMPERIAL,"745,000",398.27,"1,871",Jan-24,PASIR PANJANG ROAD,Resale,Strata,37,"20,135",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"935,000",505.91,"1,848",Jan-24,WEST COAST VALE,Resale,Strata,47,"19,894",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
CARABELLE,"2,228,000","1,302.44","1,711",Jan-24,WEST COAST WAY,Resale,Strata,121,"18,413",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
BLOSSOMS BY THE PARK,"2,386,000",914.94,"2,608",Jan-24,SLIM BARRACKS RISE,New Sale,Strata,85,"28,071",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
CLAVON,"1,870,000",958,"1,952",Jan-24,CLEMENTI AVENUE 1,Sub Sale,Strata,89,"21,011",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CLAVON,"1,280,000",678.13,"1,888",Jan-24,CLEMENTI AVENUE 1,Sub Sale,Strata,63,"20,317",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
THE CLEMENT CANOPY,"1,160,000",635.08,"1,827",Jan-24,CLEMENTI AVENUE 1,Resale,Strata,59,"19,661",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,21 to 25
THE ROCHESTER RESIDENCES,"1,638,000","1,280.92","1,279",Jan-24,ROCHESTER DRIVE,Resale,Strata,119,"13,765",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
CLAVON,"1,480,000",764.24,"1,937",Jan-24,CLEMENTI AVENUE 1,Sub Sale,Strata,71,"20,845",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
WHISTLER GRAND,"2,218,000","1,280.92","1,732",Jan-24,WEST COAST VALE,Resale,Strata,119,"18,639",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"2,250,000","1,528.49","1,472",Jan-24,WEST COAST ROAD,Resale,Strata,142,"15,845",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
PARC CLEMATIS,"2,680,000","1,237.86","2,165",Jan-24,JALAN LEMPENG,Sub Sale,Strata,115,"23,304",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
HERITAGE VIEW,"1,950,000","1,313.21","1,485",Jan-24,DOVER RISE,Resale,Strata,122,"15,984",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,16 to 20
NEWEST,"2,800,000","2,518.78","1,112",Jan-24,WEST COAST DRIVE,Resale,Strata,234,"11,966",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
BLUE HORIZON,"1,348,000",968.76,"1,391",Jan-24,WEST COAST CRESCENT,Resale,Strata,90,"14,978",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,16 to 20
VARSITY PARK CONDOMINIUM,"2,295,888","1,571.54","1,461",Jan-24,WEST COAST ROAD,Resale,Strata,146,"15,725",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
SEAHILL,"840,000",505.91,"1,660",Jan-24,WEST COAST CRESCENT,Resale,Strata,47,"17,872",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
THE CLEMENT CANOPY,"2,550,000","1,345.5","1,895",Jan-24,CLEMENTI AVENUE 1,Resale,Strata,125,"20,400",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,16 to 20
TWIN VEW,"2,730,000","1,517.72","1,799",Jan-24,WEST COAST VALE,Resale,Strata,141,"19,362",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,16 to 20
DOVER PARKVIEW,"1,240,000",936.47,"1,324",Jan-24,DOVER RISE,Resale,Strata,87,"14,253",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,300,000",688.9,"1,887",Jan-24,JALAN LEMPENG,Sub Sale,Strata,64,"20,313",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"980,000",516.67,"1,897",Jan-24,JALAN LEMPENG,Sub Sale,Strata,48,"20,417",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,550,000",742.72,"2,087",Jan-24,JALAN LEMPENG,Sub Sale,Strata,69,"22,464",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"2,728,888","1,237.86","2,205",Jan-24,JALAN LEMPENG,Sub Sale,Strata,115,"23,729",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
THE ROCHESTER RESIDENCES,"4,150,000","3,756.64","1,105",Jan-24,ROCHESTER DRIVE,Resale,Strata,349,"11,891",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,36 to 40
PARC CLEMATIS,"1,420,000",688.9,"2,061",Jan-24,JALAN LEMPENG,Sub Sale,Strata,64,"22,188",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
WHISTLER GRAND,"855,000",441.32,"1,937",Jan-24,WEST COAST VALE,Resale,Strata,41,"20,854",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
PARC CLEMATIS,"2,000,000",914.94,"2,186",Jan-24,JALAN LEMPENG,Sub Sale,Strata,85,"23,529",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
TWIN VEW,"1,258,000",742.72,"1,694",Jan-24,WEST COAST VALE,Resale,Strata,69,"18,232",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,01 to 05
THE SORRENTO,"918,000",613.55,"1,496",Jan-24,WEST COAST ROAD,Resale,Strata,57,"16,105",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
THE PARC CONDOMINIUM,"2,550,000","1,420.85","1,795",Jan-24,WEST COAST WALK,Resale,Strata,132,"19,318",-,Condominium,1,Freehold,05,Outside Central Region,06 to 10
FABER CREST,"1,220,000","1,033.34","1,181",Jan-24,FABER HEIGHTS,Resale,Strata,96,"12,708",-,Condominium,1,99 yrs lease commencing from 1996,05,Outside Central Region,01 to 05
BLOSSOMS BY THE PARK,"3,364,000","1,302.44","2,583",Jan-24,SLIM BARRACKS RISE,New Sale,Strata,121,"27,802",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
PARC CLEMATIS,"1,990,000",904.18,"2,201",Jan-24,JALAN LEMPENG,Sub Sale,Strata,84,"23,690",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
WHISTLER GRAND,"850,000",441.32,"1,926",Jan-24,WEST COAST VALE,Resale,Strata,41,"20,732",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
TERRA HILL,"2,190,000",807.3,"2,713",Jan-24,YEW SIANG ROAD,New Sale,Strata,75,"29,200",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE ROCHESTER RESIDENCES,"2,080,000","1,216.33","1,710",Dec-23,ROCHESTER DRIVE,Resale,Strata,113,"18,407",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
PARC CLEMATIS,"1,830,000",882.65,"2,073",Dec-23,JALAN LEMPENG,Sub Sale,Strata,82,"22,317",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"2,730,000","1,291.68","2,114",Dec-23,JALAN LEMPENG,Sub Sale,Strata,120,"22,750",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
WEST BAY CONDOMINIUM,"1,588,888","1,474.67","1,077",Dec-23,WEST COAST CRESCENT,Resale,Strata,137,"11,598",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
CLEMENTIWOODS CONDOMINIUM,"850,000",592.02,"1,436",Dec-23,WEST COAST ROAD,Resale,Strata,55,"15,455",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
ONE-NORTH RESIDENCES,"1,403,000","1,076.4","1,303",Dec-23,ONE-NORTH GATEWAY,Resale,Strata,100,"14,030",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
THE TRILINQ,"1,770,000",936.47,"1,890",Dec-23,JALAN LEMPENG,Resale,Strata,87,"20,345",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
KENT RIDGE HILL RESIDENCES,"2,150,000","1,044.11","2,059",Dec-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,97,"22,165",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"835,000",441.32,"1,892",Dec-23,WEST COAST VALE,Resale,Strata,41,"20,366",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,16 to 20
BLOSSOMS BY THE PARK,"2,619,000","1,044.11","2,508",Dec-23,SLIM BARRACKS RISE,New Sale,Strata,97,"27,000",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,21 to 25
PARC CLEMATIS,"2,000,000","1,076.4","1,858",Dec-23,JALAN LEMPENG,Sub Sale,Strata,100,"20,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CANNINGHILL PIERS,"8,808,000","2,787.88","3,159",Dec-23,CLARKE QUAY,New Sale,Strata,259,"34,008",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,31 to 35
THE TRILINQ,"1,280,000",753.48,"1,699",Dec-23,JALAN LEMPENG,Resale,Strata,70,"18,286",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
PARC CLEMATIS,"2,370,000","1,076.4","2,202",Dec-23,JALAN LEMPENG,Sub Sale,Strata,100,"23,700",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,780,000",861.12,"2,067",Dec-23,JALAN LEMPENG,Sub Sale,Strata,80,"22,250",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
KENT RIDGE HILL RESIDENCES,"1,300,000",645.84,"2,013",Dec-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,60,"21,667",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC RIVIERA,"1,388,000",904.18,"1,535",Dec-23,WEST COAST VALE,Resale,Strata,84,"16,524",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
BLUE HORIZON,"1,680,000","1,162.51","1,445",Dec-23,WEST COAST CRESCENT,Resale,Strata,108,"15,556",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
THE ROCHESTER RESIDENCES,"2,980,000","1,862.17","1,600",Dec-23,ROCHESTER DRIVE,Resale,Strata,173,"17,225",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
PARC CLEMATIS,"910,000",452.09,"2,013",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"21,667",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
WATERFRONT @ FABER,"1,935,000","1,291.68","1,498",Dec-23,FABER WALK,Resale,Strata,120,"16,125",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
THE TRILINQ,"1,635,000",914.94,"1,787",Dec-23,JALAN LEMPENG,Resale,Strata,85,"19,235",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,01 to 05
PARC CLEMATIS,"880,000",452.09,"1,947",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"20,952",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,500,000",721.19,"2,080",Dec-23,JALAN LEMPENG,Sub Sale,Strata,67,"22,388",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC RIVIERA,"822,000",462.85,"1,776",Dec-23,WEST COAST VALE,Resale,Strata,43,"19,116",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
PARC CLEMATIS,"2,030,000",904.18,"2,245",Dec-23,JALAN LEMPENG,Sub Sale,Strata,84,"24,167",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC RIVIERA,"1,980,000","1,151.75","1,719",Dec-23,WEST COAST VALE,Resale,Strata,107,"18,505",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,21 to 25
TERRA HILL,"2,850,000","1,087.16","2,621",Dec-23,YEW SIANG ROAD,New Sale,Strata,101,"28,218",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
CLAVON,"2,582,000","1,356.26","1,904",Dec-23,CLEMENTI AVENUE 1,Sub Sale,Strata,126,"20,492",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
SEAHILL,"1,420,000",861.12,"1,649",Dec-23,WEST COAST CRESCENT,Resale,Strata,80,"17,750",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,06 to 10
DOVER PARKVIEW,"1,780,000","1,248.62","1,426",Dec-23,DOVER RISE,Resale,Strata,116,"15,345",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
THE VERANDAH RESIDENCES,"1,450,000",699.66,"2,072",Dec-23,PASIR PANJANG ROAD,Resale,Strata,65,"22,308",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE ROCHESTER RESIDENCES,"1,410,000",861.12,"1,637",Dec-23,ROCHESTER DRIVE,Resale,Strata,80,"17,625",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
NEWEST,"2,700,000","2,863.22",943,Dec-23,WEST COAST DRIVE,Resale,Strata,266,"10,150",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,850,000",882.65,"2,096",Dec-23,JALAN LEMPENG,Sub Sale,Strata,82,"22,561",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"925,000",452.09,"2,046",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"22,024",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
SEAHILL,"1,780,000","1,044.11","1,705",Dec-23,WEST COAST CRESCENT,Resale,Strata,97,"18,351",-,Condominium,1,99 yrs lease commencing from 2011,05,Outside Central Region,11 to 15
REGENT PARK,"1,480,000","1,151.75","1,285",Dec-23,JALAN LEMPENG,Resale,Strata,107,"13,832",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,01 to 05
PARC RIVIERA,"1,150,000",710.42,"1,619",Dec-23,WEST COAST VALE,Resale,Strata,66,"17,424",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
WHISTLER GRAND,"2,350,000","1,270.15","1,850",Dec-23,WEST COAST VALE,Resale,Strata,118,"19,915",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
THE TRILINQ,"2,613,000","1,517.72","1,722",Dec-23,JALAN LEMPENG,Resale,Strata,141,"18,532",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,21 to 25
PARC IMPERIAL,"773,000",398.27,"1,941",Dec-23,PASIR PANJANG ROAD,Resale,Strata,37,"20,892",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,410,000",710.42,"1,985",Dec-23,JALAN LEMPENG,Sub Sale,Strata,66,"21,364",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
DOVER PARKVIEW,"1,880,000","1,248.62","1,506",Dec-23,DOVER RISE,Resale,Strata,116,"16,207",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,11 to 15
DOVER PARKVIEW,"1,225,000",936.47,"1,308",Dec-23,DOVER RISE,Resale,Strata,87,"14,080",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
PARC CLEMATIS,"2,255,000","1,076.4","2,095",Dec-23,JALAN LEMPENG,Sub Sale,Strata,100,"22,550",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
HARBOUR VIEW GARDENS,"1,230,000",635.08,"1,937",Dec-23,PASIR PANJANG ROAD,Resale,Strata,59,"20,847",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
THE TRILINQ,"4,000,000","3,961.15","1,010",Dec-23,JALAN LEMPENG,Resale,Strata,368,"10,870",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,36 to 40
LUXE VILLE,"945,000",613.55,"1,540",Dec-23,PASIR PANJANG ROAD,Resale,Strata,57,"16,579",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VILLAGE @ PASIR PANJANG,"2,050,000","1,420.85","1,443",Dec-23,PASIR PANJANG ROAD,Resale,Strata,132,"15,530",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,450,000",721.19,"2,011",Dec-23,JALAN LEMPENG,Sub Sale,Strata,67,"21,642",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
MONTEREY PARK CONDOMINIUM,"2,400,000","1,625.36","1,477",Dec-23,WEST COAST RISE,Resale,Strata,151,"15,894",-,Condominium,1,999 yrs lease commencing from 1885,05,Outside Central Region,06 to 10
THE TRILINQ,"1,260,000",710.42,"1,774",Dec-23,JALAN LEMPENG,Resale,Strata,66,"19,091",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,11 to 15
BLOSSOMS BY THE PARK,"2,591,000","1,044.11","2,482",Dec-23,SLIM BARRACKS RISE,New Sale,Strata,97,"26,711",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,16 to 20
WHISTLER GRAND,"875,000",441.32,"1,983",Dec-23,WEST COAST VALE,Resale,Strata,41,"21,341",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
THE CLEMENT CANOPY,"1,420,000",731.95,"1,940",Dec-23,CLEMENTI AVENUE 1,Resale,Strata,68,"20,882",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,31 to 35
THE ROCHESTER RESIDENCES,"1,250,000",839.59,"1,489",Dec-23,ROCHESTER DRIVE,Resale,Strata,78,"16,026",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
PARC CLEMATIS,"1,050,000",624.31,"1,682",Dec-23,JALAN LEMPENG,Sub Sale,Strata,58,"18,103",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"895,000",452.09,"1,980",Dec-23,JALAN LEMPENG,Sub Sale,Strata,42,"21,310",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
TWIN VEW,"1,930,000","1,054.87","1,830",Dec-23,WEST COAST VALE,Resale,Strata,98,"19,694",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,36 to 40
PARC CLEMATIS,"1,400,000",699.66,"2,001",Dec-23,JALAN LEMPENG,Sub Sale,Strata,65,"21,538",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
HERITAGE VIEW,"1,430,000",968.76,"1,476",Dec-23,DOVER RISE,Resale,Strata,90,"15,889",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,06 to 10
PARC CLEMATIS,"1,830,000",861.12,"2,125",Dec-23,JALAN LEMPENG,Sub Sale,Strata,80,"22,875",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
TWIN VEW,"2,000,000","1,140.98","1,753",Dec-23,WEST COAST VALE,Resale,Strata,106,"18,868",-,Apartment,1,99 yrs lease commencing from 2017,05,Outside Central Region,11 to 15
PARC RIVIERA,"795,000",462.85,"1,718",Dec-23,WEST COAST VALE,Resale,Strata,43,"18,488",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
KENT RIDGE HILL RESIDENCES,"940,000",473.62,"1,985",Dec-23,SOUTH BUONA VISTA ROAD,Sub Sale,Strata,44,"21,364",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"2,210,000","1,044.11","2,117",Nov-23,JALAN LEMPENG,Sub Sale,Strata,97,"22,784",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
THE VERANDAH RESIDENCES,"950,000",462.85,"2,052",Nov-23,PASIR PANJANG ROAD,Resale,Strata,43,"22,093",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
