Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE MARINA GARDENS,"3,761,110","1,237.86","3,038",Jun-25,MARINA GARDENS LANE,New Sale,Strata,115,"32,705",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,36 to 40
BLOOMSBURY RESIDENCES,"1,638,000",678.13,"2,415",Jun-25,MEDIA CIRCLE,New Sale,Strata,63,"26,000",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,01 to 05
BLOOMSBURY RESIDENCES,"3,058,000","1,205.57","2,537",Jun-25,MEDIA CIRCLE,New Sale,Strata,112,"27,304",-,Apartment,1,99 yrs lease commencing from 2024,05,Rest of Central Region,06 to 10
SKY HABITAT,"2,558,000","1,248.62","2,049",Jun-25,BISHAN STREET 15,Resale,Strata,116,"22,052",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,01 to 05
KINGSFORD WATERBAY,"1,018,000",678.13,"1,501",Jun-25,UPPER SERANGOON VIEW,Resale,Strata,63,"16,159",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"2,799,000","1,356.26","2,064",Jun-25,YUAN CHING ROAD,New Sale,Strata,126,"22,214",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
PARC CLEMATIS,"2,600,000","1,044.11","2,490",Jun-25,JALAN LEMPENG,Resale,Strata,97,"26,804",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
TRE RESIDENCES,"1,400,000",764.24,"1,832",Jun-25,GEYLANG EAST AVENUE 1,Resale,Strata,71,"19,718",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
SIMS GREEN,"1,430,000","1,237.86","1,155",Jun-25,LORONG 27A GEYLANG,Resale,Strata,115,"12,435",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,06 to 10
GARDENVISTA,"2,250,000","1,140.98","1,972",Jun-25,DUNEARN ROAD,Resale,Strata,106,"21,226",-,Condominium,1,99 yrs lease commencing from 1999,21,Rest of Central Region,01 to 05
LAKEVILLE,"1,388,000",721.19,"1,925",Jun-25,JURONG LAKE LINK,Resale,Strata,67,"20,716",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
SEASTRAND,"765,000",592.02,"1,292",Jun-25,PASIR RIS LINK,Resale,Strata,55,"13,909",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
ONE SHENTON,"1,860,000","1,065.64","1,745",Jun-25,SHENTON WAY,Resale,Strata,99,"18,788",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
THE ANTARES,"1,180,000",602.78,"1,958",Jun-25,MATTAR ROAD,Resale,Strata,56,"21,071",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
HILLSIDE MANSIONS,"1,680,000","1,194.8","1,406",Jun-25,HILLSIDE DRIVE,Resale,Strata,111,"15,135",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PALM GARDENS,"1,250,000","1,205.57","1,037",Jun-25,HONG SAN WALK,Resale,Strata,112,"11,161",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,06 to 10
DE ROYALE,"2,500,000","1,280.92","1,952",Jun-25,JALAN RAMA RAMA,Resale,Strata,119,"21,008",-,Condominium,1,Freehold,12,Rest of Central Region,31 to 35
FRAGRANT GARDENS,"1,050,000",850.36,"1,235",Jun-25,UPPER PAYA LEBAR ROAD,Resale,Strata,79,"13,291",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
H2O RESIDENCES,"1,235,000",882.65,"1,399",Jun-25,FERNVALE LINK,Resale,Strata,82,"15,061",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,01 to 05
THE GLYNDEBOURNE,"5,528,888","2,508.01","2,204",Jun-25,TREVOSE CRESCENT,Resale,Strata,233,"23,729",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE TAPESTRY,"825,000",473.62,"1,742",Jun-25,TAMPINES STREET 86,Resale,Strata,44,"18,750",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
WATERSCAPE AT CAVENAGH,"2,631,000","1,313.21","2,003",Jun-25,CAVENAGH ROAD,Resale,Strata,122,"21,566",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
WATERFRONT WAVES,"2,250,000","1,270.15","1,771",Jun-25,BEDOK RESERVOIR ROAD,Resale,Strata,118,"19,068",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
THE PANORAMA,"2,360,000","1,140.98","2,068",Jun-25,ANG MO KIO AVENUE 2,Resale,Strata,106,"22,264",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"2,030,000","1,539.25","1,319",Jun-25,FLORA DRIVE,Resale,Strata,143,"14,196",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
RIPPLE BAY,"1,272,888",764.24,"1,666",Jun-25,PASIR RIS LINK,Resale,Strata,71,"17,928",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,11 to 15
WATERFRONT GOLD,"1,700,000","1,054.87","1,612",Jun-25,BEDOK RESERVOIR ROAD,Resale,Strata,98,"17,347",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
3@SANDILANDS,"1,020,000",775.01,"1,316",Jun-25,SANDILANDS ROAD,Resale,Strata,72,"14,167",-,Apartment,1,999 yrs lease commencing from 1886,19,Outside Central Region,01 to 05
NORMANTON PARK,"2,388,000","1,087.16","2,197",Jun-25,NORMANTON PARK,Sub Sale,Strata,101,"23,644",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
THE TRE VER,"905,000",495.14,"1,828",Jun-25,POTONG PASIR AVENUE 1,Sub Sale,Strata,46,"19,674",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
DAINTREE RESIDENCE,"2,345,000","1,119.46","2,095",Jun-25,TOH TUCK ROAD,Resale,Strata,104,"22,548",-,Condominium,1,99 yrs lease commencing from 2017,21,Rest of Central Region,01 to 05
THE CALROSE,"2,800,000","1,528.49","1,832",Jun-25,YIO CHU KANG ROAD,Resale,Strata,142,"19,718",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
FOREST WOODS,"1,490,000",731.95,"2,036",Jun-25,LORONG LEW LIAN,Resale,Strata,68,"21,912",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
EUHABITAT,"1,650,000","1,270.15","1,299",Jun-25,JALAN EUNOS,Resale,Strata,118,"13,983",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
SUITES@CHANGI,"700,000",441.32,"1,586",Jun-25,CHANGI ROAD,Resale,Strata,41,"17,073",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PEBBLE BAY,"4,330,000","2,335.79","1,854",Jun-25,TANJONG RHU ROAD,Resale,Strata,217,"19,954",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,11 to 15
DOUBLE BAY RESIDENCES,"1,750,000","1,270.15","1,378",Jun-25,SIMEI STREET 4,Resale,Strata,118,"14,831",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
THE LAKESHORE,"1,435,000",947.23,"1,515",Jun-25,JURONG WEST STREET 41,Resale,Strata,88,"16,307",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,16 to 20
CAMELOT BY-THE-WATER,"5,000,000","3,293.78","1,518",Jun-25,TANJONG RHU ROAD,Resale,Strata,306,"16,340",-,Condominium,1,99 yrs lease commencing from 1996,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,930,000","1,033.34","1,868",Jun-25,TAMPINES LANE,Resale,Strata,96,"20,104",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
NAVA GROVE,"3,332,800","1,334.74","2,497",Jun-25,PINE GROVE,New Sale,Strata,124,"26,877",-,Condominium,1,99 yrs lease commencing from 2024,21,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"4,966,556","1,646.89","3,016",Jun-25,MARINA GARDENS LANE,New Sale,Strata,153,"32,461",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
HILLHAVEN,"2,492,538","1,194.8","2,086",Jun-25,HILLVIEW RISE,New Sale,Strata,111,"22,455",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,26 to 30
THE MYST,"3,269,000","1,689.95","1,934",Jun-25,UPPER BUKIT TIMAH ROAD,New Sale,Strata,157,"20,822",-,Condominium,1,99 yrs lease commencing from 2023,23,Outside Central Region,06 to 10
CHUAN PARK,"2,658,000","1,022.58","2,599",Jun-25,LORONG CHUAN,New Sale,Strata,95,"27,979",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,01 to 05
ONE MARINA GARDENS,"1,217,415",419.8,"2,900",Jun-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,216",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"1,959,539",678.13,"2,890",Jun-25,TANJONG RHU ROAD,New Sale,Strata,63,"31,104",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,327,342",796.54,"2,922",Jun-25,TANJONG RHU ROAD,New Sale,Strata,74,"31,451",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,343,257",796.54,"2,942",Jun-25,TANJONG RHU ROAD,New Sale,Strata,74,"31,666",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,505,634",861.12,"2,910",Jun-25,TANJONG RHU ROAD,New Sale,Strata,80,"31,320",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"2,375,086",796.54,"2,982",Jun-25,TANJONG RHU ROAD,New Sale,Strata,74,"32,096",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
ARINA EAST RESIDENCES,"2,027,231",678.13,"2,989",Jun-25,TANJONG RHU ROAD,New Sale,Strata,63,"32,178",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
ARINA EAST RESIDENCES,"2,074,615",678.13,"3,059",Jun-25,TANJONG RHU ROAD,New Sale,Strata,63,"32,930",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
ARINA EAST RESIDENCES,"3,316,348","1,087.16","3,050",Jun-25,TANJONG RHU ROAD,New Sale,Strata,101,"32,835",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
ARINA EAST RESIDENCES,"4,500,000","1,388.56","3,241",Jun-25,TANJONG RHU ROAD,New Sale,Strata,129,"34,884",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE LAKEGARDEN RESIDENCES,"3,100,000","1,550.02","2,000",Jun-25,YUAN CHING ROAD,New Sale,Strata,144,"21,528",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
MEYER BLUE,"3,613,000","1,140.98","3,167",Jun-25,MEYER ROAD,New Sale,Strata,106,"34,085",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
EASTPOINT GREEN,"1,080,000",958,"1,127",Jun-25,SIMEI STREET 3,Resale,Strata,89,"12,135",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
THE GRANGE,"6,080,000","2,292.73","2,652",Jun-25,GRANGE GARDEN,Resale,Strata,213,"28,545",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
LA MAISON,"2,550,000","1,259.39","2,025",Jun-25,MOULMEIN RISE,Resale,Strata,117,"21,795",-,Apartment,1,Freehold,11,Core Central Region,06 to 10
WATERFALL GARDENS,"4,700,000","2,195.86","2,140",Jun-25,FARRER ROAD,Resale,Strata,204,"23,039",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
PARC RIVIERA,"1,005,000",602.78,"1,667",Jun-25,WEST COAST VALE,Resale,Strata,56,"17,946",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
MABELLE,"1,300,000",807.3,"1,610",Jun-25,LORONG M TELOK KURAU,Resale,Strata,75,"17,333",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE HILL @ONE-NORTH,"2,669,264","1,065.64","2,505",Jun-25,SLIM BARRACKS RISE,New Sale,Strata,99,"26,962",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
CAVENDISH PARK,"1,790,000","1,227.1","1,459",Jun-25,PINE GROVE,Resale,Strata,114,"15,702",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,01 to 05
AALTO,"4,000,000","1,550.02","2,581",Jun-25,MEYER ROAD,Resale,Strata,144,"27,778",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
PARK COLONIAL,"2,660,000","1,022.58","2,601",Jun-25,WOODLEIGH LANE,Resale,Strata,95,"28,000",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
AFFINITY AT SERANGOON,"2,150,000","1,076.4","1,997",Jun-25,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,100,"21,500",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,633,000",914.94,"1,785",Jun-25,TAMPINES LANE,Resale,Strata,85,"19,212",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE TENNERY,"848,000",624.31,"1,358",Jun-25,WOODLANDS ROAD,Resale,Strata,58,"14,621",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
THE LAKESHORE,"1,360,000",936.47,"1,452",Jun-25,JURONG WEST STREET 41,Resale,Strata,87,"15,632",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
MARTIN NO 38,"3,575,000","1,334.74","2,678",Jun-25,MARTIN ROAD,Resale,Strata,124,"28,831",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
NORMANTON PARK,"2,880,000","1,313.21","2,193",Jun-25,NORMANTON PARK,Sub Sale,Strata,122,"23,607",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,16 to 20
THE LAKEFRONT RESIDENCES,"2,450,000","1,420.85","1,724",Jun-25,LAKESIDE DRIVE,Resale,Strata,132,"18,561",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,16 to 20
ONE MARINA GARDENS,"1,235,578",419.8,"2,943",Jun-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,681",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"1,238,174",419.8,"2,949",Jun-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,748",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"3,666,458","1,237.86","2,962",Jun-25,MARINA GARDENS LANE,New Sale,Strata,115,"31,882",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
THE TREVOSE,"3,389,000","1,894.46","1,789",Jun-25,TREVOSE CRESCENT,Resale,Strata,176,"19,256",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
SKYLINE RESIDENCES,"1,880,000",828.83,"2,268",Jun-25,TELOK BLANGAH ROAD,Resale,Strata,77,"24,416",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
THE TRE VER,"2,288,888","1,097.93","2,085",Jun-25,POTONG PASIR AVENUE 1,Sub Sale,Strata,102,"22,440",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
THE CENTRIS,"1,980,000","1,582.31","1,251",Jun-25,JURONG WEST CENTRAL 3,Resale,Strata,147,"13,469",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,01 to 05
LAKEVILLE,"1,270,000",775.01,"1,639",Jun-25,JURONG LAKE LINK,Resale,Strata,72,"17,639",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
EON SHENTON,"1,155,000",538.2,"2,146",Jun-25,SHENTON WAY,Resale,Strata,50,"23,100",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,21 to 25
LIVIA,"1,218,000",914.94,"1,331",Jun-25,PASIR RIS GROVE,Resale,Strata,85,"14,329",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
COSTA DEL SOL,"3,170,000","1,560.78","2,031",Jun-25,BAYSHORE ROAD,Resale,Strata,145,"21,862",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
OPTIMA @ TANAH MERAH,"2,400,000","1,883.7","1,274",Jun-25,TANAH MERAH KECHIL AVENUE,Resale,Strata,175,"13,714",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,01 to 05
8 RODYK,"3,450,000","1,431.61","2,410",Jun-25,RODYK STREET,Resale,Strata,133,"25,940",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CITYLIGHTS,"2,780,000","1,420.85","1,957",Jun-25,JELLICOE ROAD,Resale,Strata,132,"21,061",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,36 to 40
HEDGES PARK CONDOMINIUM,"1,680,000","1,345.5","1,249",Jun-25,FLORA DRIVE,Resale,Strata,125,"13,440",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,01 to 05
PARC CLEMATIS,"1,955,000",882.65,"2,215",Jun-25,JALAN LEMPENG,Resale,Strata,82,"23,841",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC ESTA,"1,680,000",742.72,"2,262",Jun-25,SIMS AVENUE,Resale,Strata,69,"24,348",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
TEMBUSU GRAND,"4,088,000","1,711.48","2,389",Jun-25,JALAN TEMBUSU,New Sale,Strata,159,"25,711",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
EDELWEISS PARK CONDOMINIUM,"1,030,000",947.23,"1,087",Jun-25,FLORA ROAD,Resale,Strata,88,"11,705",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,942,800","1,367.03","1,421",Jun-25,SENGKANG EAST AVENUE,Resale,Strata,127,"15,298",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE TANAMERA,"1,565,000","1,323.97","1,182",Jun-25,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"12,724",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
EUPHONY GARDENS,"920,000","1,022.58",900,Jun-25,JALAN MATA AYER,Resale,Strata,95,"9,684",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
WATER PLACE,"2,650,000","1,453.14","1,824",Jun-25,TANJONG RHU ROAD,Resale,Strata,135,"19,630",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
CLYDESWOOD,"1,880,000","1,151.75","1,632",Jun-25,DAISY ROAD,Resale,Strata,107,"17,570",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
WATERFORD RESIDENCE,"3,035,000","1,474.67","2,058",Jun-25,KIM YAM ROAD,Resale,Strata,137,"22,153",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
THE INTERWEAVE,"1,289,900",764.24,"1,688",Jun-25,KIM KEAT ROAD,Resale,Strata,71,"18,168",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
CASABLANCA,"1,380,000","1,184.04","1,166",Jun-25,ROSEWOOD DRIVE,Resale,Strata,110,"12,545",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"840,000",473.62,"1,774",Jun-25,SERANGOON NORTH AVENUE 1,Sub Sale,Strata,44,"19,091",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PENROSE,"1,580,000",710.42,"2,224",Jun-25,SIMS DRIVE,Sub Sale,Strata,66,"23,939",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
THE VUE,"695,000",419.8,"1,656",Jun-25,UPPER PAYA LEBAR ROAD,Resale,Strata,39,"17,821",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EASTWOOD LODGE,"990,000",818.06,"1,210",Jun-25,EASTWOOD ROAD,Resale,Strata,76,"13,026",-,Apartment,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
DAHLIA PARK CONDOMINIUM,"1,400,000","1,184.04","1,182",Jun-25,FLORA DRIVE,Resale,Strata,110,"12,727",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
CASPIAN,"2,050,000","1,453.14","1,411",Jun-25,LAKESIDE DRIVE,Resale,Strata,135,"15,185",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,16 to 20
ARCHIPELAGO,"2,720,000","1,646.89","1,652",Jun-25,BEDOK RESERVOIR ROAD,Resale,Strata,153,"17,778",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
FLORAVILLE,"1,255,000",818.06,"1,534",Jun-25,CACTUS ROAD,Resale,Strata,76,"16,513",-,Apartment,1,Freehold,28,Outside Central Region,01 to 05
PASIR RIS 8,"1,638,000",775.01,"2,114",Jun-25,PASIR RIS DRIVE 8,Sub Sale,Strata,72,"22,750",-,Apartment,1,99 yrs lease commencing from 2021,18,Outside Central Region,06 to 10
CONCOURSE SKYLINE,"1,880,000",871.88,"2,156",Jun-25,BEACH ROAD,Resale,Strata,81,"23,210",-,Apartment,1,99 yrs lease commencing from 2008,07,Core Central Region,21 to 25
WATERBANK AT DAKOTA,"1,700,000",882.65,"1,926",Jun-25,DAKOTA CRESCENT,Resale,Strata,82,"20,732",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,184,000",667.37,"1,774",Jun-25,HOUGANG AVENUE 2,Resale,Strata,62,"19,097",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
QUESTA @ DUNMAN,"940,000",527.44,"1,782",Jun-25,DUNMAN ROAD,Resale,Strata,49,"19,184",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
TOPAZ MANSIONS,"1,485,000","1,173.28","1,266",Jun-25,TOPAZ ROAD,Resale,Strata,109,"13,624",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
CENTRA RESIDENCE,"1,270,000","1,108.69","1,145",Jun-25,LORONG 7 GEYLANG,Resale,Strata,103,"12,330",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE VISION,"1,460,000",904.18,"1,615",Jun-25,WEST COAST CRESCENT,Resale,Strata,84,"17,381",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,11 to 15
RIO VISTA,"1,542,000","1,248.62","1,235",Jun-25,UPPER SERANGOON VIEW,Resale,Strata,116,"13,293",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
EMERALD PARK,"1,448,888",925.7,"1,565",Jun-25,INDUS ROAD,Resale,Strata,86,"16,848",-,Condominium,1,99 yrs lease commencing from 1991,03,Rest of Central Region,01 to 05
THE SUNNY SPRING,"1,850,000","1,108.69","1,669",Jun-25,LORONG 40 GEYLANG,Resale,Strata,103,"17,961",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
NORMANTON PARK,"2,248,000","1,065.64","2,110",Jun-25,NORMANTON PARK,Sub Sale,Strata,99,"22,707",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,06 to 10
KINGSFORD . HILLVIEW PEAK,"1,220,000",775.01,"1,574",Jun-25,HILLVIEW RISE,Resale,Strata,72,"16,944",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
NYON,"1,200,000",484.38,"2,477",Jun-25,AMBER ROAD,Resale,Strata,45,"26,667",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE HILL @ONE-NORTH,"2,671,396","1,065.64","2,507",Jun-25,SLIM BARRACKS RISE,New Sale,Strata,99,"26,984",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
PINE GROVE,"1,700,000","1,754.53",969,Jun-25,PINE GROVE,Resale,Strata,163,"10,429",-,Condominium,1,99 yrs lease commencing from 1984,21,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,330,000",656.6,"2,026",Jun-25,MARINA BOULEVARD,Resale,Strata,61,"21,803",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
K SUITES,"2,038,888",871.88,"2,338",Jun-25,LORONG K TELOK KURAU,New Sale,Strata,81,"25,171",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COMMONWEALTH TOWERS,"999,888",473.62,"2,111",Jun-25,COMMONWEALTH AVENUE,Resale,Strata,44,"22,725",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
THE WOODLEIGH RESIDENCES,"2,430,000",958,"2,537",Jun-25,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"27,303",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
BEDOK COURT,"2,450,000","2,411.14","1,016",Jun-25,BEDOK SOUTH AVENUE 3,Resale,Strata,224,"10,938",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,01 to 05
ONE MARINA GARDENS,"2,180,568",721.19,"3,024",Jun-25,MARINA GARDENS LANE,New Sale,Strata,67,"32,546",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
KERRISDALE,"1,610,000",990.29,"1,626",Jun-25,STURDEE ROAD,Resale,Strata,92,"17,500",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,11 to 15
HIGH PARK RESIDENCES,"760,000",452.09,"1,681",Jun-25,FERNVALE ROAD,Resale,Strata,42,"18,095",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
32 GILSTEAD,"15,000,000","4,219.49","3,555",Jun-25,GILSTEAD ROAD,New Sale,Strata,392,"38,265",-,Apartment,1,Freehold,11,Core Central Region,01 to 05
THE ANCHORAGE,"3,288,000","1,560.78","2,107",Jun-25,ALEXANDRA ROAD,Resale,Strata,145,"22,676",-,Condominium,1,Freehold,03,Rest of Central Region,06 to 10
FOURTH AVENUE RESIDENCES,"1,700,000",710.42,"2,393",Jun-25,FOURTH AVENUE,Resale,Strata,66,"25,758",-,Apartment,1,99 yrs lease commencing from 2018,10,Core Central Region,01 to 05
SCOTTS HIGHPARK,"4,200,000","1,743.77","2,409",Jun-25,SCOTTS ROAD,Resale,Strata,162,"25,926",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
SPRINGDALE CONDOMINIUM,"2,015,000","1,151.75","1,750",Jun-25,HINDHEDE WALK,Resale,Strata,107,"18,832",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
ONE MARINA GARDENS,"1,245,958",419.8,"2,968",Jun-25,MARINA GARDENS LANE,New Sale,Strata,39,"31,948",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
