Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE SHORE RESIDENCES,"1,570,000",893.41,"1,757",Jul-21,AMBER ROAD,Resale,Strata,83,"18,916",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
THE ESTA,"2,600,000","1,399.32","1,858",Jul-21,AMBER GARDENS,Resale,Strata,130,"20,000",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
APOLLO GARDENS,"2,200,000","2,120.51","1,037",Jul-21,UPPER CHANGI ROAD,Resale,Strata,197,"11,168",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
PARBURY HILL CONDOMINIUM,"2,350,000","1,776.06","1,323",Jul-21,PARBURY AVENUE,Resale,Strata,165,"14,242",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
WORTHINGTON,"1,230,000",893.41,"1,377",Jul-21,BUTTERWORTH LANE,Resale,Strata,83,"14,819",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AURA 83,"1,125,000",775.01,"1,452",Jul-21,DUKU ROAD,Resale,Strata,72,"15,625",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE BAYSHORE,"948,000",947.23,"1,001",Jul-21,BAYSHORE ROAD,Resale,Strata,88,"10,773",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
38 I SUITES,"1,048,000",667.37,"1,570",Jul-21,IPOH LANE,Resale,Strata,62,"16,903",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AALTO,"2,900,000","1,550.02","1,871",Jul-21,MEYER ROAD,Resale,Strata,144,"20,139",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
THE GERANIUM,"1,100,000","1,001.05","1,099",Jul-21,MANGIS ROAD,Resale,Strata,93,"11,828",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
SUITES @ EASTCOAST,"588,888",365.98,"1,609",Jul-21,UPPER EAST COAST ROAD,Resale,Strata,34,"17,320",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TIERRA VUE,"2,730,000","2,066.69","1,321",Jul-21,ST. PATRICK'S ROAD,Resale,Strata,192,"14,219",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
COUNTRY PARK CONDOMINIUM,"2,150,000","1,733","1,241",Jul-21,BEDOK ROAD,Resale,Strata,161,"13,354",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SILVERSEA,"2,700,000","1,506.96","1,792",Jul-21,MARINE PARADE ROAD,Resale,Strata,140,"19,286",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
ARCHIPELAGO,"525,000",828.83,633,Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,77,"6,818",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ROYALE MANSIONS,"1,305,500","1,216.33","1,073",Jul-21,PULASAN ROAD,Resale,Strata,113,"11,553",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE MEDLEY,"1,050,000",882.65,"1,190",Jul-21,LORONG G TELOK KURAU,Resale,Strata,82,"12,805",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
ARCHIPELAGO,"678,000",527.44,"1,285",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,49,"13,837",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
URBAN VISTA,"640,000",441.32,"1,450",Jul-21,TANAH MERAH KECHIL LINK,Resale,Strata,41,"15,610",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
BAYSHORE PARK,"955,000",936.47,"1,020",Jul-21,BAYSHORE ROAD,Resale,Strata,87,"10,977",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
HAWAII TOWER,"3,760,000","2,238.91","1,679",Jul-21,MEYER ROAD,Resale,Strata,208,"18,077",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE SEAWIND,"1,590,000",914.94,"1,738",Jul-21,LORONG M TELOK KURAU,Resale,Strata,85,"18,706",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
ALPHA APARTMENTS,"1,240,000","1,151.75","1,077",Jul-21,KOON SENG ROAD,Resale,Strata,107,"11,589",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VIBES @ EAST COAST,"605,000",376.74,"1,606",Jul-21,TELOK KURAU ROAD,Resale,Strata,35,"17,286",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SILVERSEA,"2,720,000","1,485.43","1,831",Jul-21,MARINE PARADE ROAD,Resale,Strata,138,"19,710",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
TIVOLI GRANDE,"1,150,000",850.36,"1,352",Jul-21,KOON SENG ROAD,Resale,Strata,79,"14,557",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GLADES,"680,000",505.91,"1,344",Jul-21,BEDOK RISE,Resale,Strata,47,"14,468",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
ONE AMBER,"2,300,000","1,259.39","1,826",Jul-21,AMBER GARDENS,Resale,Strata,117,"19,658",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
WATERFRONT ISLE,"759,800",592.02,"1,283",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,55,"13,815",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
ONE AMBER,"3,220,000","1,700.71","1,893",Jul-21,AMBER GARDENS,Resale,Strata,158,"20,380",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
ONE MEYER,"1,561,000",613.55,"2,544",Jul-21,MEYER PLACE,New Sale,Strata,57,"27,386",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"1,314,720",548.96,"2,395",Jul-21,AMBER GARDENS,New Sale,Strata,51,"25,779",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ONE EIGHTIES RESIDENCES,"920,000",624.31,"1,474",Jul-21,JOO CHIAT TERRACE,Resale,Strata,58,"15,862",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
CASAFINA,"1,210,545","1,280.92",945,Jul-21,BEDOK SOUTH AVENUE 1,Resale,Strata,119,"10,173",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
THE ESTA,"2,130,000","1,130.22","1,885",Jul-21,AMBER GARDENS,Resale,Strata,105,"20,286",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
ARTHUR 118,"1,800,000",990.29,"1,818",Jul-21,ARTHUR ROAD,Resale,Strata,92,"19,565",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
BEDOK RESIDENCES,"1,630,000","1,097.93","1,485",Jul-21,BEDOK NORTH DRIVE,Resale,Strata,102,"15,980",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
ONE AMBER,"2,510,000","1,302.44","1,927",Jul-21,AMBER GARDENS,Resale,Strata,121,"20,744",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
BREEZE BY THE EAST,"3,450,000","2,884.75","1,196",Jul-21,UPPER EAST COAST ROAD,Resale,Strata,268,"12,873",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
TIERRA VUE,"2,530,000","1,582.31","1,599",Jul-21,ST. PATRICK'S ROAD,Resale,Strata,147,"17,211",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
FLAMINGO VALLEY,"850,000",516.67,"1,645",Jul-21,SIGLAP ROAD,Resale,Strata,48,"17,708",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
IDYLLIC RESIDENCES,"1,225,000",947.23,"1,293",Jul-21,LORONG M TELOK KURAU,Resale,Strata,88,"13,920",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
JI XIANG COURT,"838,888",699.66,"1,199",Jul-21,TELOK KURAU ROAD,Resale,Strata,65,"12,906",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COSTA DEL SOL,"1,900,000","1,313.21","1,447",Jul-21,BAYSHORE ROAD,Resale,Strata,122,"15,574",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
COSTA RHU,"2,320,000","1,776.06","1,306",Jul-21,RHU CROSS,Resale,Strata,165,"14,061",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
ARCHIPELAGO,"2,855,000","3,078.5",927,Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,286,"9,983",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
COTE D'AZUR,"1,930,000","1,367.03","1,412",Jul-21,MARINE PARADE ROAD,Resale,Strata,127,"15,197",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,11 to 15
PALM OASIS,"1,580,000","1,463.9","1,079",Jul-21,LORONG H TELOK KURAU,Resale,Strata,136,"11,618",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE COTZ,"543,000",398.27,"1,363",Jul-21,TELOK KURAU ROAD,Resale,Strata,37,"14,676",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PARC ELEGANCE,"900,000",850.36,"1,058",Jul-21,TELOK KURAU ROAD,Resale,Strata,79,"11,392",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
COSTA DEL SOL,"1,580,000","1,237.86","1,276",Jul-21,BAYSHORE ROAD,Resale,Strata,115,"13,739",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,11 to 15
CALLIDORA VILLE,"2,350,000","1,862.17","1,262",Jul-21,LORONG N TELOK KURAU,Resale,Strata,173,"13,584",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"2,900,000","1,593.07","1,820",Jul-21,MEYER ROAD,Resale,Strata,148,"19,595",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"2,720,760","1,108.69","2,454",Jul-21,AMBER GARDENS,New Sale,Strata,103,"26,415",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"1,712,290",678.13,"2,525",Jul-21,AMBER GARDENS,New Sale,Strata,63,"27,179",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
ESTERINA,"1,420,000","1,205.57","1,178",Jul-21,HAIG AVENUE,Resale,Strata,112,"12,679",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PEBBLE BAY,"3,588,000","2,335.79","1,536",Jul-21,TANJONG RHU ROAD,Resale,Strata,217,"16,535",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
JUPITER 18,"838,000",581.26,"1,442",Jul-21,LORONG 102 CHANGI,Resale,Strata,54,"15,519",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
JOO CHIAT MANSIONS,"1,490,000","1,237.86","1,204",Jul-21,JOO CHIAT PLACE,Resale,Strata,115,"12,957",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VILLA MARINA,"1,430,000","1,560.78",916,Jul-21,JALAN SEMPADAN,Resale,Strata,145,"9,862",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"2,768,000","1,743.77","1,587",Jul-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,162,"17,086",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
ARCHIPELAGO,"980,000",839.59,"1,167",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,78,"12,564",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
CASA MERAH,"1,130,000",947.23,"1,193",Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,88,"12,841",-,Apartment,1,99 yrs lease commencing from 2006,16,Outside Central Region,11 to 15
ESPIRA SUITES,"660,000",473.62,"1,394",Jul-21,LORONG H TELOK KURAU,Resale,Strata,44,"15,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
LAGUNA GREEN,"1,100,000","1,054.87","1,043",Jul-21,JALAN HAJIJAH,Resale,Strata,98,"11,224",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
TANAMERA CREST,"955,000","1,162.51",821,Jul-21,PARI DEDAP WALK,Resale,Strata,108,"8,843",-,Condominium,1,99 yrs lease commencing from 2000,16,Outside Central Region,06 to 10
OPTIMA @ TANAH MERAH,"1,690,000","1,367.03","1,236",Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,127,"13,307",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
WATERFRONT GOLD,"880,000",667.37,"1,319",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,62,"14,194",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,06 to 10
WATERFRONT KEY,"1,700,000","1,377.79","1,234",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,128,"13,281",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,11 to 15
MANDARIN GARDENS,"1,943,000","1,786.82","1,087",Jul-21,SIGLAP ROAD,Resale,Strata,166,"11,705",-,Condominium,1,99 yrs lease commencing from 1982,15,Outside Central Region,01 to 05
THE LINE @ TANJONG RHU,"2,400,000","1,151.75","2,084",Jul-21,TANJONG RHU ROAD,Resale,Strata,107,"22,430",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE GLADES,"900,000",624.31,"1,442",Jul-21,BEDOK RISE,Resale,Strata,58,"15,517",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
NYON,"1,271,060",484.38,"2,624",Jul-21,AMBER ROAD,New Sale,Strata,45,"28,246",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TEMBELING GROVE,"850,000",581.26,"1,462",Jul-21,TEMBELING ROAD,Resale,Strata,54,"15,741",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
INFINI AT EAST COAST,"1,978,000","1,044.11","1,894",Jul-21,EAST COAST ROAD,New Sale,Strata,97,"20,392",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
INFINI AT EAST COAST,"2,009,000","1,044.11","1,924",Jul-21,EAST COAST ROAD,New Sale,Strata,97,"20,711",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SUITES @ GUILLEMARD,"625,000",387.5,"1,613",Jul-21,LIM AH WOO ROAD,Resale,Strata,36,"17,361",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COSTA RHU,"1,350,000",990.29,"1,363",Jul-21,RHU CROSS,Resale,Strata,92,"14,674",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
GRANDEUR PARK RESIDENCES,"1,500,000",968.76,"1,548",Jul-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,90,"16,667",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
SEASIDE RESIDENCES,"2,280,000","1,205.57","1,891",Jul-21,SIGLAP LINK,Sub Sale,Strata,112,"20,357",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,01 to 05
ONE MEYER,"1,568,000",613.55,"2,556",Jul-21,MEYER PLACE,New Sale,Strata,57,"27,509",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
FLAMINGO VALLEY,"1,700,000","1,173.28","1,449",Jul-21,SIGLAP ROAD,Resale,Strata,109,"15,596",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
WATER PLACE,"1,320,000",904.18,"1,460",Jul-21,TANJONG RHU ROAD,Resale,Strata,84,"15,714",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,11 to 15
BEDOK RESIDENCES,"1,420,000",936.47,"1,516",Jul-21,BEDOK NORTH DRIVE,Resale,Strata,87,"16,322",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
THE TANAMERA,"1,250,000","1,323.97",944,Jul-21,TANAH MERAH KECHIL ROAD,Resale,Strata,123,"10,163",-,Condominium,1,99 yrs lease commencing from 1990,16,Outside Central Region,11 to 15
FLAMINGO VALLEY,"2,550,000","1,593.07","1,601",Jul-21,SIGLAP ROAD,Resale,Strata,148,"17,230",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TREESCAPE,"1,310,000",904.18,"1,449",Jul-21,LORONG N TELOK KURAU,Resale,Strata,84,"15,595",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
CHANGI GREEN,"1,370,000","1,216.33","1,126",Jul-21,UPPER CHANGI ROAD EAST,Resale,Strata,113,"12,124",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"3,150,000","1,614.6","1,951",Jul-21,MEYER ROAD,Resale,Strata,150,"21,000",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
COSTA DEL SOL,"1,880,000","1,313.21","1,432",Jul-21,BAYSHORE ROAD,Resale,Strata,122,"15,410",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
KEW GREEN,"2,160,000","3,024.68",714,Jul-21,KEW CRESCENT,Resale,Strata,281,"7,687",-,Condominium,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
KATONG REGENCY,"1,020,000",559.73,"1,822",Jul-21,TANJONG KATONG ROAD,Resale,Strata,52,"19,615",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
NATURALIS,"1,368,000","1,248.62","1,096",Jul-21,LORONG M TELOK KURAU,Resale,Strata,116,"11,793",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALMWOODS,"1,600,000","1,754.53",912,Jul-21,UPPER CHANGI ROAD,Resale,Strata,163,"9,816",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
D' FRESCO,"1,300,000","1,119.46","1,161",Jul-21,JOO CHIAT LANE,Resale,Strata,104,"12,500",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
COASTLINE RESIDENCES,"1,759,000",710.42,"2,476",Jul-21,AMBER ROAD,New Sale,Strata,66,"26,652",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE SHORE RESIDENCES,"1,880,000","1,140.98","1,648",Jul-21,AMBER ROAD,Resale,Strata,106,"17,736",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20
WATERFRONT KEY,"1,650,000","1,485.43","1,111",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,138,"11,957",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
ST PATRICK'S LOFT,"1,300,000",861.12,"1,510",Jul-21,ST. PATRICK'S ROAD,Resale,Strata,80,"16,250",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"2,133,000","1,506.96","1,415",Jul-21,BEDOK SOUTH AVENUE 3,Sub Sale,Strata,140,"15,236",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
COSTA RHU,"1,700,000","1,345.5","1,263",Jul-21,RHU CROSS,Resale,Strata,125,"13,600",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
ONE FORT,"1,650,000","1,054.87","1,564",Jul-21,FORT ROAD,Resale,Strata,98,"16,837",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
NYON,"1,836,000",818.06,"2,244",Jul-21,AMBER ROAD,New Sale,Strata,76,"24,158",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"2,647,780","1,108.69","2,388",Jul-21,AMBER GARDENS,New Sale,Strata,103,"25,707",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"2,660,080","1,108.69","2,399",Jul-21,AMBER GARDENS,New Sale,Strata,103,"25,826",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
WATER PLACE,"1,700,000","1,227.1","1,385",Jul-21,TANJONG RHU ROAD,Resale,Strata,114,"14,912",-,Condominium,1,99 yrs lease commencing from 1998,15,Rest of Central Region,01 to 05
GARDEN PARK RESIDENCES,"1,220,000",861.12,"1,417",Jul-21,LORONG M TELOK KURAU,Resale,Strata,80,"15,250",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE BAYSHORE,"980,000",947.23,"1,035",Jul-21,BAYSHORE ROAD,Resale,Strata,88,"11,136",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
FLAMINGO VALLEY,"1,905,000","1,216.33","1,566",Jul-21,SIGLAP ROAD,Resale,Strata,113,"16,858",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"965,000",936.47,"1,030",Jul-21,BAYSHORE ROAD,Resale,Strata,87,"11,092",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
BAYWATER,"1,090,000","1,054.87","1,033",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,98,"11,122",-,Condominium,1,99 yrs lease commencing from 2001,16,Outside Central Region,06 to 10
THE MEYERISE,"2,950,000","1,302.44","2,265",Jul-21,MEYER ROAD,Resale,Strata,121,"24,380",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
CHANGI COURT,"980,000",968.76,"1,012",Jul-21,UPPER CHANGI ROAD EAST,Resale,Strata,90,"10,889",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
COSTA DEL SOL,"1,568,000","1,237.86","1,267",Jul-21,BAYSHORE ROAD,Resale,Strata,115,"13,635",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
AMBER PARK,"1,777,030",678.13,"2,620",Jul-21,AMBER GARDENS,New Sale,Strata,63,"28,207",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AMBER PARK,"1,186,540",484.38,"2,450",Jul-21,AMBER GARDENS,New Sale,Strata,45,"26,368",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"1,788,650",699.66,"2,556",Jul-21,AMBER GARDENS,New Sale,Strata,65,"27,518",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"1,190,640",484.38,"2,458",Jul-21,AMBER GARDENS,New Sale,Strata,45,"26,459",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"1,695,760",678.13,"2,501",Jul-21,AMBER GARDENS,New Sale,Strata,63,"26,917",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AMBER PARK,"2,279,340",947.23,"2,406",Jul-21,AMBER GARDENS,New Sale,Strata,88,"25,902",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
AMBER PARK,"2,660,080","1,108.69","2,399",Jul-21,AMBER GARDENS,New Sale,Strata,103,"25,826",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCE TWENTY-TWO,"2,260,000","1,216.33","1,858",Jul-21,TELOK KURAU ROAD,New Sale,Strata,113,"20,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
77 @ EAST COAST,"1,057,000",592.02,"1,785",Jul-21,UPPER EAST COAST ROAD,New Sale,Strata,55,"19,218",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
AMBER PARK,"1,738,850",678.13,"2,564",Jul-21,AMBER GARDENS,New Sale,Strata,63,"27,601",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"3,821,580","1,582.31","2,415",Jul-21,AMBER GARDENS,New Sale,Strata,147,"25,997",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"2,208,870",947.23,"2,332",Jul-21,AMBER GARDENS,New Sale,Strata,88,"25,101",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"1,687,560",678.13,"2,489",Jul-21,AMBER GARDENS,New Sale,Strata,63,"26,787",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
AMBER PARK,"1,231,640",484.38,"2,543",Jul-21,AMBER GARDENS,New Sale,Strata,45,"27,370",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
SANCTUARY GREEN,"1,730,000","1,399.32","1,236",Jul-21,TANJONG RHU ROAD,Resale,Strata,130,"13,308",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,01 to 05
AALTO,"2,880,000","1,528.49","1,884",Jul-21,MEYER ROAD,Resale,Strata,142,"20,282",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ARCHIPELAGO,"672,500",527.44,"1,275",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,49,"13,724",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
ARCHIPELAGO,"2,802,000","3,078.5",910,Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,286,"9,797",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
AMBER SKYE,"6,527,000","4,111.85","1,587",Jul-21,AMBER ROAD,Resale,Strata,382,"17,086",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
LE CONNEY PARK,"1,530,000","1,463.9","1,045",Jul-21,LORONG L TELOK KURAU,Resale,Strata,136,"11,250",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
PALM GALLERIA,"660,000",495.14,"1,333",Jul-21,LORONG K TELOK KURAU,Resale,Strata,46,"14,348",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BAYSHORE PARK,"1,058,888",936.47,"1,131",Jul-21,BAYSHORE ROAD,Resale,Strata,87,"12,171",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
THE SHORE RESIDENCES,"1,018,800",592.02,"1,721",Jul-21,AMBER ROAD,Resale,Strata,55,"18,524",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
SIGLAP V,"1,230,888",990.29,"1,243",Jul-21,FIRST STREET,Resale,Strata,92,"13,379",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
EASTERN LAGOON,"1,400,000",893.41,"1,567",Jul-21,UPPER EAST COAST ROAD,Resale,Strata,83,"16,867",-,Condominium,1,Freehold,15,Outside Central Region,06 to 10
ARCHIPELAGO,"980,000",839.59,"1,167",Jul-21,BEDOK RESERVOIR ROAD,Resale,Strata,78,"12,564",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,600,000",807.3,"1,982",Jul-21,SIGLAP LINK,Sub Sale,Strata,75,"21,333",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
MALVERN SPRINGS,"1,650,000","1,237.86","1,333",Jul-21,ONAN ROAD,Resale,Strata,115,"14,348",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
MEYERHOUSE,"13,655,000","5,661.86","2,412",Jul-21,MEYER ROAD,New Sale,Strata,526,"25,960",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
AMBER PARK,"2,369,800",947.23,"2,502",Jul-21,AMBER GARDENS,New Sale,Strata,88,"26,930",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
AMBER PARK,"2,226,690",947.23,"2,351",Jul-21,AMBER GARDENS,New Sale,Strata,88,"25,303",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
MELINIA COURT,"1,050,000",925.7,"1,134",Jul-21,LORONG M TELOK KURAU,Resale,Strata,86,"12,209",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE CRISTALLO,"1,050,000",785.77,"1,336",Jul-21,LORONG K TELOK KURAU,Resale,Strata,73,"14,384",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
