Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
EMERALD OF KATONG,"1,929,000",688.9,"2,800",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"30,141",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
THE CONTINUUM,"2,073,000",721.19,"2,874",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"30,940",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"3,352,000","1,227.1","2,732",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,114,"29,404",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"3,429,000","1,227.1","2,794",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,114,"30,079",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"2,176,000",721.19,"3,017",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,478",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,185,000",721.19,"3,030",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,612",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,195,000",721.19,"3,044",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,761",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,224,000",721.19,"3,084",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"33,194",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"2,708,000","1,173.28","2,308",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"24,844",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,732,000","1,173.28","2,329",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,064",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,742,000","1,173.28","2,337",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,156",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,772,000","1,173.28","2,363",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,431",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,852,000","1,173.28","2,431",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"26,165",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"2,735,000","1,173.28","2,331",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,092",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,779,000","1,173.28","2,369",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,495",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,762,000","1,173.28","2,354",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,339",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,772,000","1,173.28","2,363",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,431",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,822,000","1,173.28","2,405",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,890",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"2,872,000","1,173.28","2,448",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"26,349",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"1,409,000",527.44,"2,671",Nov-24,JALAN TEMBUSU,New Sale,Strata,49,"28,755",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"2,648,000","1,184.04","2,236",Nov-24,JALAN TEMBUSU,New Sale,Strata,110,"24,073",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"2,759,000","1,173.28","2,352",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,312",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,769,000","1,173.28","2,360",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,404",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,117,000",882.65,"2,398",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"25,817",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
THE CONTINUUM,"1,898,000",667.37,"2,844",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,62,"30,613",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"1,916,000",667.37,"2,871",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,62,"30,903",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,691,000",947.23,"2,841",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"30,580",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,715,000",947.23,"2,866",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"30,852",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,727,000",947.23,"2,879",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"30,989",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,524,000",871.88,"2,895",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,81,"31,160",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,884,000","1,065.64","2,706",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,99,"29,131",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"1,945,000",667.37,"2,914",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,62,"31,371",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,157,000",721.19,"2,991",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,194",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,667,000",624.31,"2,670",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,741",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,769,000",688.9,"2,568",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"27,641",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,479,000",968.76,"2,559",Nov-24,JALAN TEMBUSU,New Sale,Strata,90,"27,544",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,675,000",645.84,"2,594",Nov-24,JALAN TEMBUSU,New Sale,Strata,60,"27,917",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,677,000",624.31,"2,686",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,914",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,741,000",678.13,"2,567",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"27,635",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,924,000","1,151.75","2,539",Nov-24,JALAN TEMBUSU,New Sale,Strata,107,"27,327",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,455,000",968.76,"2,534",Nov-24,JALAN TEMBUSU,New Sale,Strata,90,"27,278",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,758,000",688.9,"2,552",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"27,469",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,840,000","1,151.75","2,466",Nov-24,JALAN TEMBUSU,New Sale,Strata,107,"26,542",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,768,000",688.9,"2,566",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"27,625",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,963,000","1,151.75","2,573",Nov-24,JALAN TEMBUSU,New Sale,Strata,107,"27,692",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,638,000","1,022.58","2,580",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,768",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,301,000",904.18,"2,545",Nov-24,JALAN TEMBUSU,New Sale,Strata,84,"27,393",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,792,000","1,022.58","2,730",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"29,389",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"1,725,000",699.66,"2,465",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"26,538",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,285,000",484.38,"2,653",Nov-24,JALAN TEMBUSU,New Sale,Strata,45,"28,556",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"2,556,000",990.29,"2,581",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"27,783",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,751,000",678.13,"2,582",Nov-24,JALAN TEMBUSU,New Sale,Strata,63,"27,794",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,755,000",699.66,"2,508",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"27,000",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,568,000",990.29,"2,593",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"27,913",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,564,000","1,022.58","2,507",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"26,989",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,580,000",990.29,"2,605",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,043",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,785,000",699.66,"2,551",Nov-24,JALAN TEMBUSU,New Sale,Strata,65,"27,462",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,587,000","1,022.58","2,530",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"27,232",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,627,000",990.29,"2,653",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,554",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,639,000",990.29,"2,665",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"28,685",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"3,232,000","1,313.21","2,461",Nov-24,JALAN TEMBUSU,New Sale,Strata,122,"26,492",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"3,979,000","1,560.78","2,549",Nov-24,JALAN TEMBUSU,New Sale,Strata,145,"27,441",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
THE CONTINUUM,"2,844,000","1,065.64","2,669",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,99,"28,727",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,667,000",624.31,"2,670",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"28,741",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,769,000",688.9,"2,568",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"27,641",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,01 to 05
EMERALD OF KATONG,"1,779,000",688.9,"2,582",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"27,797",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,483,000",990.29,"2,507",Nov-24,JALAN TEMBUSU,New Sale,Strata,92,"26,989",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,819,000",688.9,"2,640",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"28,422",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,727,000",624.31,"2,766",Nov-24,JALAN TEMBUSU,New Sale,Strata,58,"29,776",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"1,829,000",688.9,"2,655",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"28,578",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,06 to 10
EMERALD OF KATONG,"2,734,000","1,022.58","2,674",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,779",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"2,746,000","1,022.58","2,685",Nov-24,JALAN TEMBUSU,New Sale,Strata,95,"28,905",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,11 to 15
EMERALD OF KATONG,"1,899,000",688.9,"2,757",Nov-24,JALAN TEMBUSU,New Sale,Strata,64,"29,672",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,341,000","1,259.39","2,653",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,556",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,367,000","1,259.39","2,674",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,778",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,380,000","1,259.39","2,684",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"28,889",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
EMERALD OF KATONG,"3,393,000","1,259.39","2,694",Nov-24,JALAN TEMBUSU,New Sale,Strata,117,"29,000",-,Condominium,1,99 yrs lease commencing from 2023,15,Rest of Central Region,16 to 20
WATERFRONT ISLE,"1,430,000",904.18,"1,582",Nov-24,BEDOK RESERVOIR ROAD,Resale,Strata,84,"17,024",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
THE CONTINUUM,"2,205,000",721.19,"3,057",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,910",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,215,000",721.19,"3,071",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"33,060",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
TEMBUSU GRAND,"2,161,000",882.65,"2,448",Nov-24,JALAN TEMBUSU,New Sale,Strata,82,"26,354",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,21 to 25
TEMBUSU GRAND,"2,792,000","1,173.28","2,380",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,615",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,792,000","1,173.28","2,380",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,615",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,852,000","1,173.28","2,431",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"26,165",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
AMBER PARK,"2,015,000",699.66,"2,880",Nov-24,AMBER GARDENS,Resale,Strata,65,"31,000",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
SILVERSEA,"3,310,000","1,496.2","2,212",Nov-24,MARINE PARADE ROAD,Resale,Strata,139,"23,813",-,Condominium,1,99 yrs lease commencing from 2007,15,Rest of Central Region,06 to 10
THE DAFFODIL,"1,550,000","1,001.05","1,548",Nov-24,UPPER EAST COAST ROAD,Resale,Strata,93,"16,667",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE SEAFRONT ON MEYER,"4,050,000","1,603.84","2,525",Nov-24,MEYER ROAD,Resale,Strata,149,"27,181",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
WATERFRONT ISLE,"910,000",581.26,"1,566",Nov-24,BEDOK RESERVOIR ROAD,Resale,Strata,54,"16,852",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,11 to 15
ONE AMBER,"2,180,000",958,"2,276",Nov-24,AMBER GARDENS,Resale,Strata,89,"24,494",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"2,678,000",947.23,"2,827",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"30,432",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
GRAND DUNMAN,"1,990,000",721.19,"2,759",Nov-24,DUNMAN ROAD,New Sale,Strata,67,"29,701",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
SCENECA RESIDENCE,"2,357,880","1,119.46","2,106",Nov-24,TANAH MERAH KECHIL LINK,New Sale,Strata,104,"22,672",-,Apartment,1,99 yrs lease commencing from 2021,16,Outside Central Region,06 to 10
THE CONTINUUM,"2,166,000",721.19,"3,003",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"32,328",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"2,542,000",947.23,"2,684",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"28,886",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,802,000","1,173.28","2,388",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"25,706",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
EAST PALM,"1,860,000","1,151.75","1,615",Nov-24,PALM ROAD,Resale,Strata,107,"17,383",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,328,888",592.02,"2,245",Nov-24,SIGLAP LINK,Resale,Strata,55,"24,162",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
KING'S MANSION,"4,780,000","2,734.06","1,748",Nov-24,AMBER ROAD,Resale,Strata,254,"18,819",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
ECO,"1,650,000",979.52,"1,684",Nov-24,BEDOK SOUTH AVENUE 3,Resale,Strata,91,"18,132",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,11 to 15
CRESCENDO PARK,"2,288,888","1,431.61","1,599",Nov-24,JALAN TUA KONG,Resale,Strata,133,"17,210",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
EASTWOOD CENTRE,"1,600,000","1,506.96","1,062",Nov-24,EASTWOOD ROAD,Resale,Strata,140,"11,429",-,Apartment,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,010,000",548.96,"1,840",Nov-24,BEDOK SOUTH AVENUE 3,Resale,Strata,51,"19,804",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,11 to 15
GRAND DUNMAN,"2,767,000","1,097.93","2,520",Nov-24,DUNMAN ROAD,New Sale,Strata,102,"27,127",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
URBAN VISTA,"1,460,000",968.76,"1,507",Nov-24,TANAH MERAH KECHIL LINK,Resale,Strata,90,"16,222",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,01 to 05
GRAND DUNMAN,"1,987,000",667.37,"2,977",Nov-24,DUNMAN ROAD,New Sale,Strata,62,"32,048",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
ONE EIGHTIES RESIDENCES,"950,000",635.08,"1,496",Nov-24,JOO CHIAT TERRACE,Resale,Strata,59,"16,102",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"2,727,000",947.23,"2,879",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"30,989",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,522,000","1,227.1","2,870",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,114,"30,895",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TEMBUSU GRAND,"3,385,000","1,431.61","2,364",Nov-24,JALAN TEMBUSU,New Sale,Strata,133,"25,451",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"3,319,000","1,431.61","2,318",Nov-24,JALAN TEMBUSU,New Sale,Strata,133,"24,955",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,01 to 05
BREEZE BY THE EAST,"2,838,888","1,571.54","1,806",Nov-24,UPPER EAST COAST ROAD,Resale,Strata,146,"19,444",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE BELVEDERE,"3,288,888","1,302.44","2,525",Nov-24,MEYER ROAD,Resale,Strata,121,"27,181",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
COSTA RHU,"2,850,000","2,152.8","1,324",Nov-24,RHU CROSS,Resale,Strata,200,"14,250",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,01 to 05
THE CONTINUUM,"2,555,000",947.23,"2,697",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"29,034",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CONTINUUM,"1,963,000",667.37,"2,941",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,62,"31,661",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
CHANGI COURT,"1,880,000","1,388.56","1,354",Nov-24,UPPER CHANGI ROAD EAST,Resale,Strata,129,"14,574",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE ESPIRA,"2,380,000","2,217.38","1,073",Nov-24,LORONG L TELOK KURAU,Resale,Strata,206,"11,553",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
FERNWOOD TOWERS,"1,538,888",807.3,"1,906",Nov-24,FERNWOOD TERRACE,Resale,Strata,75,"20,519",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
LAGOON VIEW,"2,080,000","1,646.89","1,263",Nov-24,MARINE PARADE ROAD,Resale,Strata,153,"13,595",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,11 to 15
ARCHIPELAGO,"1,286,000",839.59,"1,532",Nov-24,BEDOK RESERVOIR ROAD,Resale,Strata,78,"16,487",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
SEVENTY SAINT PATRICK'S,"2,016,000",839.59,"2,401",Nov-24,ST. PATRICK'S ROAD,Resale,Strata,78,"25,846",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
URBAN VISTA,"1,300,000",850.36,"1,529",Nov-24,TANAH MERAH KECHIL LINK,Resale,Strata,79,"16,456",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
NEPTUNE COURT,"1,250,000","1,270.15",984,Nov-24,MARINE VISTA,Resale,Strata,118,"10,593",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,400,000","1,087.16","1,288",Nov-24,JOO CHIAT ROAD,Resale,Strata,101,"13,861",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE RED HOUSE,"846,000",645.84,"1,310",Nov-24,EAST COAST ROAD,Resale,Strata,60,"14,100",-,Apartment,1,99 yrs lease commencing from 2012,15,Rest of Central Region,01 to 05
THE CONTINUUM,"2,567,000",947.23,"2,710",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"29,170",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GRAND DUNMAN,"2,089,000",775.01,"2,695",Nov-24,DUNMAN ROAD,New Sale,Strata,72,"29,014",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,11 to 15
THE CONTINUUM,"3,507,000","1,227.1","2,858",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,114,"30,763",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
OPTIMA @ TANAH MERAH,"1,188,000",839.59,"1,415",Nov-24,TANAH MERAH KECHIL AVENUE,Resale,Strata,78,"15,231",-,Condominium,1,99 yrs lease commencing from 2008,16,Outside Central Region,06 to 10
DE CASALLE,"2,150,000","1,248.62","1,722",Nov-24,LORONG N TELOK KURAU,Resale,Strata,116,"18,534",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,600,000",882.65,"1,813",Nov-24,BEDOK SOUTH AVENUE 3,Resale,Strata,82,"19,512",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
THE GLADES,"1,020,000",581.26,"1,755",Nov-24,BEDOK RISE,Resale,Strata,54,"18,889",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,11 to 15
KATONG REGENCY,"1,110,000",581.26,"1,910",Nov-24,TANJONG KATONG ROAD,Resale,Strata,54,"20,556",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
EAST COAST RESIDENCES,"1,800,000","1,054.87","1,706",Nov-24,UPPER EAST COAST ROAD,Resale,Strata,98,"18,367",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
THE CONTINUUM,"2,499,000",871.88,"2,866",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,81,"30,852",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE CONTINUUM,"2,765,000",947.23,"2,919",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,88,"31,420",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE CONTINUUM,"2,063,000",721.19,"2,861",Nov-24,THIAM SIEW AVENUE,New Sale,Strata,67,"30,791",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
TEMBUSU GRAND,"2,892,000","1,173.28","2,465",Nov-24,JALAN TEMBUSU,New Sale,Strata,109,"26,532",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
