Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ONE BERNAM,"2,094,000",828.83,"2,526",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,195",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"3,433,000","1,420.85","2,416",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,008",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"1,752,000",731.95,"2,394",Jan-25,BERNAM STREET,New Sale,Strata,68,"25,765",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"2,099,000",828.83,"2,532",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,260",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"3,491,000","1,420.85","2,457",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,447",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"1,745,000",699.66,"2,494",Jan-25,BERNAM STREET,New Sale,Strata,65,"26,846",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,104,000",828.83,"2,539",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,325",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"3,496,000","1,420.85","2,461",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,485",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,762,000",731.95,"2,407",Jan-25,BERNAM STREET,New Sale,Strata,68,"25,912",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,837,000",731.95,"2,510",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,015",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,750,000",699.66,"2,501",Jan-25,BERNAM STREET,New Sale,Strata,65,"26,923",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,173,000",871.88,"2,492",Jan-25,BERNAM STREET,New Sale,Strata,81,"26,827",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,001,000",807.3,"2,479",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,680",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,109,000",828.83,"2,545",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,390",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"3,501,000","1,420.85","2,464",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,523",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,842,000",731.95,"2,517",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,088",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,178,000",871.88,"2,498",Jan-25,BERNAM STREET,New Sale,Strata,81,"26,889",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,006,000",807.3,"2,485",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,747",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,114,000",828.83,"2,551",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,455",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"3,506,000","1,420.85","2,468",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,561",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,772,000",731.95,"2,421",Jan-25,BERNAM STREET,New Sale,Strata,68,"26,059",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,847,000",731.95,"2,523",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,162",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,760,000",699.66,"2,516",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,077",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,183,000",871.88,"2,504",Jan-25,BERNAM STREET,New Sale,Strata,81,"26,951",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,119,000",828.83,"2,557",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,519",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,119,000",828.83,"2,557",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,519",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,313,000",462.85,"2,837",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,535",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,852,000",731.95,"2,530",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,235",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,188,000",871.88,"2,510",Jan-25,BERNAM STREET,New Sale,Strata,81,"27,012",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,011,000",807.3,"2,491",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,813",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,782,000",731.95,"2,435",Jan-25,BERNAM STREET,New Sale,Strata,68,"26,206",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,829,000",699.66,"2,614",Jan-25,BERNAM STREET,New Sale,Strata,65,"28,138",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,857,000",731.95,"2,537",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,309",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,770,000",699.66,"2,530",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,231",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,193,000",871.88,"2,515",Jan-25,BERNAM STREET,New Sale,Strata,81,"27,074",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,129,000",828.83,"2,569",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,649",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,129,000",828.83,"2,569",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,649",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"3,521,000","1,420.85","2,478",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,674",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,787,000",731.95,"2,441",Jan-25,BERNAM STREET,New Sale,Strata,68,"26,279",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,834,000",699.66,"2,621",Jan-25,BERNAM STREET,New Sale,Strata,65,"28,215",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,305,000",441.32,"2,957",Jan-25,BERNAM STREET,New Sale,Strata,41,"31,829",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,344,000",452.09,"2,973",Jan-25,BERNAM STREET,New Sale,Strata,42,"32,000",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,323,000",462.85,"2,858",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,767",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,862,000",731.95,"2,544",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,382",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,198,000",871.88,"2,521",Jan-25,BERNAM STREET,New Sale,Strata,81,"27,136",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,134,000",828.83,"2,575",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,714",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,134,000",828.83,"2,575",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,714",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"3,526,000","1,420.85","2,482",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,712",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,839,000",699.66,"2,628",Jan-25,BERNAM STREET,New Sale,Strata,65,"28,292",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,349,000",452.09,"2,984",Jan-25,BERNAM STREET,New Sale,Strata,42,"32,119",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,867,000",731.95,"2,551",Jan-25,BERNAM STREET,New Sale,Strata,68,"27,456",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,780,000",699.66,"2,544",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,385",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,203,000",871.88,"2,527",Jan-25,BERNAM STREET,New Sale,Strata,81,"27,198",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,139,000",828.83,"2,581",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,779",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,960,000",828.83,"2,365",Jan-25,BERNAM STREET,New Sale,Strata,77,"25,455",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,16 to 20
ONE BERNAM,"2,064,000",828.83,"2,490",Jan-25,BERNAM STREET,New Sale,Strata,77,"26,805",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"2,079,000",828.83,"2,508",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,000",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"2,089,000",828.83,"2,520",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,130",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"1,735,000",699.66,"2,480",Jan-25,BERNAM STREET,New Sale,Strata,65,"26,692",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"1,955,000",807.3,"2,422",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,067",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
ONE BERNAM,"1,757,000",731.95,"2,400",Jan-25,BERNAM STREET,New Sale,Strata,68,"25,838",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,996,000",807.3,"2,472",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,613",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,104,000",828.83,"2,539",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,325",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,809,000",699.66,"2,586",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,831",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,303,000",462.85,"2,815",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,302",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,767,000",731.95,"2,414",Jan-25,BERNAM STREET,New Sale,Strata,68,"25,985",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,814,000",699.66,"2,593",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,908",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,308,000",462.85,"2,826",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,419",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,755,000",699.66,"2,508",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,000",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,114,000",828.83,"2,551",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,455",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,819,000",699.66,"2,600",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,985",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,777,000",731.95,"2,428",Jan-25,BERNAM STREET,New Sale,Strata,68,"26,132",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,824,000",699.66,"2,607",Jan-25,BERNAM STREET,New Sale,Strata,65,"28,062",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,295,000",441.32,"2,934",Jan-25,BERNAM STREET,New Sale,Strata,41,"31,585",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"2,124,000",828.83,"2,563",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,584",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"3,516,000","1,420.85","2,475",Jan-25,BERNAM STREET,New Sale,Strata,132,"26,636",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,26 to 30
ONE BERNAM,"1,300,000",441.32,"2,946",Jan-25,BERNAM STREET,New Sale,Strata,41,"31,707",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,339,000",452.09,"2,962",Jan-25,BERNAM STREET,New Sale,Strata,42,"31,881",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,318,000",462.85,"2,848",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,651",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,016,000",807.3,"2,497",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,880",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,775,000",699.66,"2,537",Jan-25,BERNAM STREET,New Sale,Strata,65,"27,308",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,021,000",807.3,"2,503",Jan-25,BERNAM STREET,New Sale,Strata,75,"26,947",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"1,328,000",462.85,"2,869",Jan-25,BERNAM STREET,New Sale,Strata,43,"30,884",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,026,000",807.3,"2,510",Jan-25,BERNAM STREET,New Sale,Strata,75,"27,013",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
ONE BERNAM,"2,139,000",828.83,"2,581",Jan-25,BERNAM STREET,New Sale,Strata,77,"27,779",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"1,588,000",775.01,"2,049",Jan-25,MARINA WAY,Resale,Strata,72,"22,056",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
SKY EVERTON,"1,400,000",505.91,"2,767",Jan-25,EVERTON ROAD,Resale,Strata,47,"29,787",-,Apartment,1,Freehold,02,Rest of Central Region,11 to 15
ICON,"1,220,000",656.6,"1,858",Jan-25,GOPENG STREET,Resale,Strata,61,"20,000",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,26 to 30
RIVERWALK APARTMENTS,"1,350,000",818.06,"1,650",Jan-25,UPPER CIRCULAR ROAD,Resale,Strata,76,"17,763",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,700,000",893.41,"1,903",Jan-25,MARINA BOULEVARD,Resale,Strata,83,"20,482",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
THE CLIFT,"1,030,000",495.14,"2,080",Jan-25,MCCALLUM STREET,Resale,Strata,46,"22,391",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,347,000",742.72,"3,160",Jan-25,HAVELOCK ROAD,New Sale,Strata,69,"34,014",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
THE SAIL @ MARINA BAY,"2,610,000","1,313.21","1,987",Jan-25,MARINA BOULEVARD,Resale,Strata,122,"21,393",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
ONE SHENTON,"1,155,000",581.26,"1,987",Jan-25,SHENTON WAY,Resale,Strata,54,"21,389",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
SPOTTISWOODE 18,"1,495,000",635.08,"2,354",Jan-25,SPOTTISWOODE PARK ROAD,Resale,Strata,59,"25,339",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
ALTEZ,"2,250,000","1,011.82","2,224",Jan-25,ENGGOR STREET,Resale,Strata,94,"23,936",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,21 to 25
SKY EVERTON,"1,850,000",645.84,"2,864",Jan-25,EVERTON ROAD,Resale,Strata,60,"30,833",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
MARINA BAY RESIDENCES,"2,100,000","1,130.22","1,858",Jan-25,MARINA BOULEVARD,Resale,Strata,105,"20,000",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,489,000",731.95,"3,400",Jan-25,HAVELOCK ROAD,New Sale,Strata,68,"36,603",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,31 to 35
THE CLIFT,"963,000",495.14,"1,945",Dec-24,MCCALLUM STREET,Resale,Strata,46,"20,935",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
SKYSUITES@ANSON,"1,459,000",699.66,"2,085",Dec-24,ENGGOR STREET,Resale,Strata,65,"22,446",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
V ON SHENTON,"4,250,000","1,765.3","2,408",Dec-24,SHENTON WAY,Resale,Strata,164,"25,915",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
THE SAIL @ MARINA BAY,"1,260,000",613.55,"2,054",Dec-24,MARINA BOULEVARD,Resale,Strata,57,"22,105",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
MARINA BAY RESIDENCES,"6,000,000","2,378.84","2,522",Dec-24,MARINA BOULEVARD,Resale,Strata,221,"27,149",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
SKYSUITES@ANSON,"1,560,000",699.66,"2,230",Dec-24,ENGGOR STREET,Resale,Strata,65,"24,000",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,41 to 45
V ON SHENTON,"980,000",452.09,"2,168",Dec-24,SHENTON WAY,Resale,Strata,42,"23,333",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
MARINA BAY RESIDENCES,"6,300,000","2,368.08","2,660",Dec-24,MARINA BOULEVARD,Resale,Strata,220,"28,636",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
THE SAIL @ MARINA BAY,"2,450,000","1,313.21","1,866",Dec-24,MARINA BOULEVARD,Resale,Strata,122,"20,082",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,26 to 30
MARINA BAY RESIDENCES,"1,590,000",753.48,"2,110",Dec-24,MARINA BOULEVARD,Resale,Strata,70,"22,714",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
PEOPLE'S PARK COMPLEX,"700,000",409.03,"1,711",Dec-24,PARK ROAD,Resale,Strata,38,"18,421",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
ICON,"1,225,000",699.66,"1,751",Dec-24,GOPENG STREET,Resale,Strata,65,"18,846",-,Apartment,1,99 yrs lease commencing from 2002,02,Core Central Region,11 to 15
MARINA BAY SUITES,"3,005,000","1,614.6","1,861",Dec-24,CENTRAL BOULEVARD,Resale,Strata,150,"20,033",-,Condominium,1,99 yrs lease commencing from 2007,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"2,000,000",979.52,"2,042",Dec-24,MARINA BOULEVARD,Resale,Strata,91,"21,978",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
ONE BERNAM,"2,345,000",828.83,"2,829",Dec-24,BERNAM STREET,New Sale,Strata,77,"30,455",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
76 SHENTON,"1,190,000",592.02,"2,010",Dec-24,SHENTON WAY,Resale,Strata,55,"21,636",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,21 to 25
ROBINSON SUITES,"1,150,000",495.14,"2,323",Dec-24,ROBINSON ROAD,Resale,Strata,46,"25,000",-,Apartment,1,Freehold,01,Core Central Region,26 to 30
THE CLIFT,"1,100,000",527.44,"2,086",Dec-24,MCCALLUM STREET,Resale,Strata,49,"22,449",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
UNION SQUARE RESIDENCES,"2,473,000",731.95,"3,379",Dec-24,HAVELOCK ROAD,New Sale,Strata,68,"36,368",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
THE SAIL @ MARINA BAY,"1,160,000",613.55,"1,891",Dec-24,MARINA BOULEVARD,Resale,Strata,57,"20,351",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
ONE BERNAM,"2,262,820",807.3,"2,803",Dec-24,BERNAM STREET,New Sale,Strata,75,"30,171",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
THE CLIFT,"1,080,000",527.44,"2,048",Dec-24,MCCALLUM STREET,Resale,Strata,49,"22,041",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
SPOTTISWOODE RESIDENCES,"1,310,000",592.02,"2,213",Dec-24,SPOTTISWOODE PARK ROAD,Resale,Strata,55,"23,818",-,Condominium,1,Freehold,02,Rest of Central Region,26 to 30
ONE SHENTON,"1,450,000",850.36,"1,705",Dec-24,SHENTON WAY,Resale,Strata,79,"18,354",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,520,000",753.48,"2,017",Dec-24,MARINA WAY,Resale,Strata,70,"21,714",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
SPOTTISWOODE PARK,"988,000",850.36,"1,162",Dec-24,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"12,506",-,Apartment,1,93 yrs lease commencing from 1979,02,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,735,000",882.65,"1,966",Dec-24,MARINA BOULEVARD,Resale,Strata,82,"21,159",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
UNION SQUARE RESIDENCES,"2,356,000",742.72,"3,172",Dec-24,HAVELOCK ROAD,New Sale,Strata,69,"34,145",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
CRAIG PLACE,"1,450,000",731.95,"1,981",Dec-24,CRAIG ROAD,Resale,Strata,68,"21,324",-,Apartment,1,99 yrs lease commencing from 1997,02,Rest of Central Region,11 to 15
MARINA ONE RESIDENCES,"2,300,000","1,119.46","2,055",Dec-24,MARINA WAY,Resale,Strata,104,"22,115",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
THE BEACON,"1,420,000",807.3,"1,759",Dec-24,CANTONMENT ROAD,Resale,Strata,75,"18,933",-,Apartment,1,99 yrs lease commencing from 2004,02,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,209,000",742.72,"2,974",Dec-24,HAVELOCK ROAD,New Sale,Strata,69,"32,014",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"1,490,000",462.85,"3,219",Dec-24,HAVELOCK ROAD,New Sale,Strata,43,"34,651",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,850,000",861.12,"2,148",Dec-24,MARINA BOULEVARD,Resale,Strata,80,"23,125",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,265,000",731.95,"3,094",Dec-24,HAVELOCK ROAD,New Sale,Strata,68,"33,309",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,360,000",731.95,"3,224",Nov-24,HAVELOCK ROAD,New Sale,Strata,68,"34,706",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"5,114,000","1,517.72","3,370",Nov-24,HAVELOCK ROAD,New Sale,Strata,141,"36,270",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE BERNAM,"1,845,000",731.95,"2,521",Nov-24,BERNAM STREET,New Sale,Strata,68,"27,132",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE BERNAM,"1,966,000",731.95,"2,686",Nov-24,BERNAM STREET,New Sale,Strata,68,"28,912",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
THE CLIFT,"1,020,000",495.14,"2,060",Nov-24,MCCALLUM STREET,Resale,Strata,46,"22,174",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,21 to 25
ONE BERNAM,"3,650,000","1,420.85","2,569",Nov-24,BERNAM STREET,New Sale,Strata,132,"27,652",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,21 to 25
PEOPLE'S PARK COMPLEX,"590,000",409.03,"1,442",Nov-24,PARK ROAD,Resale,Strata,38,"15,526",-,Apartment,1,99 yrs lease commencing from 1968,01,Rest of Central Region,21 to 25
SPOTTISWOODE PARK,"958,000",850.36,"1,127",Nov-24,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"12,127",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,16 to 20
LUMIERE,"1,250,000",678.13,"1,843",Nov-24,MISTRI ROAD,Resale,Strata,63,"19,841",-,Apartment,1,99 yrs lease commencing from 2006,02,Core Central Region,41 to 45
